ds,Store_ID,Product_ID,Actual_Sales,XGB_Sales_Pred
2023-11-25,2,15,284,249.52443
2023-11-25,2,16,35,68.962364
2023-11-25,2,17,35,44.773834
2023-11-25,2,18,89,43.61541
2023-11-25,2,19,55,101.71528
2023-11-25,2,20,38,43.004353
2023-11-25,3,1,119,112.877266
2023-11-25,3,2,161,152.79242
2023-11-25,3,3,185,178.73935
2023-11-25,3,4,19,50.690258
2023-11-25,3,5,81,152.35477
2023-11-25,3,6,368,315.5359
2023-11-25,3,7,229,208.52618
2023-11-25,3,8,60,32.0208
2023-11-25,3,9,272,261.76794
2023-11-25,3,10,245,214.45407
2023-11-25,3,11,145,94.11849
2023-11-25,3,12,437,347.1302
2023-11-25,3,13,116,89.88743
2023-11-25,3,14,67,61.012527
2023-11-25,3,15,231,226.41486
2023-11-25,3,16,28,65.06703
2023-11-25,3,17,229,231.36563
2023-11-25,3,18,162,154.1046
2023-11-25,3,19,11,28.809511
2023-11-25,3,20,198,203.97556
2023-11-25,4,1,333,326.8668
2023-11-25,4,2,102,145.39691
2023-11-25,4,3,291,269.60162
2023-11-25,4,4,146,181.24608
2023-11-25,4,5,112,76.52843
2023-11-25,4,6,74,51.58408
2023-11-25,4,7,186,170.77634
2023-11-25,4,8,272,240.80077
2023-11-25,4,9,69,144.4334
2023-11-25,4,10,98,162.6301
2023-11-25,4,11,283,236.93866
2023-11-25,4,12,145,187.34613
2023-11-25,4,13,384,336.4757
2023-11-25,4,14,58,50.22667
2023-11-25,4,15,163,102.93201
2023-11-25,4,16,382,361.63736
2023-11-25,4,17,281,262.55475
2023-11-25,4,18,90,122.91887
2023-11-25,4,19,279,232.24644
2023-11-25,4,20,69,68.44208
2023-11-25,5,1,38,58.007317
2023-11-25,5,2,29,17.67441
2023-11-25,5,3,79,49.924263
2023-11-25,5,4,53,77.22881
2023-11-25,5,5,264,238.3267
2023-11-25,5,6,2,44.14313
2023-11-25,5,7,207,192.43932
2023-11-25,5,8,280,244.30157
2023-11-25,5,9,46,144.77634
2023-11-25,5,10,66,55.214703
2023-11-25,5,11,35,33.197483
2023-11-25,5,12,21,61.3155
2023-11-25,5,13,226,215.15358
2023-11-25,5,14,106,80.522316
2023-11-25,5,15,35,60.74439
2023-11-25,5,16,158,100.46165
2023-11-25,5,17,136,84.187126
2023-11-25,5,18,14,18.233528
2023-11-25,5,19,209,186.37888
2023-11-25,5,20,289,280.1091
2023-11-26,1,1,52,63.857437
2023-11-26,1,2,332,290.42624
2023-11-26,1,3,184,164.0489
2023-11-26,1,4,82,157.83893
2023-11-26,1,5,93,50.276432
2023-11-26,1,6,54,123.75703
2023-11-26,1,7,213,183.23473
2023-11-26,1,8,113,173.29085
2023-11-26,1,9,102,170.41301
2023-11-26,1,10,241,231.3355
2023-11-26,1,11,29,41.00804
2023-11-26,1,12,12,59.74262
2023-11-26,1,13,108,104.13931
2023-11-26,1,14,237,227.78412
2023-11-26,1,15,36,50.574562
2023-11-26,1,16,35,138.15546
2023-11-26,1,17,285,270.70908
2023-11-26,1,18,47,13.680866
2023-11-26,1,19,312,268.7952
2023-11-26,1,20,127,153.95087
2023-11-26,2,1,81,153.62953
2023-11-26,2,2,354,309.31
2023-11-26,2,3,249,211.51674
2023-11-26,2,4,232,212.38405
2023-11-26,2,5,16,35.887608
2023-11-26,2,6,79,73.422356
2023-11-26,2,7,54,37.582108
2023-11-26,2,8,225,235.36821
2023-11-26,2,9,24,59.454784
2023-11-26,2,10,19,36.579033
2023-11-26,2,11,115,75.35692
2023-11-26,2,12,299,277.84918
2023-11-26,2,13,178,185.52223
2023-11-26,2,14,336,300.45508
2023-11-26,2,15,6,44.77246
2023-11-26,2,16,45,129.508
2023-11-26,2,17,91,59.18044
2023-11-26,2,18,57,32.801
2023-11-26,2,19,21,37.567974
2023-11-26,2,20,174,174.14891
2023-11-26,3,1,4,49.700474
2023-11-26,3,2,69,61.596573
2023-11-26,3,3,51,125.772415
2023-11-26,3,4,33,24.665749
2023-11-26,3,5,5,23.40488
2023-11-26,3,6,303,275.1822
2023-11-26,3,7,426,336.12457
2023-11-26,3,8,199,204.16806
2023-11-26,3,9,415,345.99536
2023-11-26,3,10,232,222.8489
2023-11-26,3,11,336,289.57983
2023-11-26,3,12,17,43.857727
2023-11-26,3,13,146,189.15562
2023-11-26,3,14,144,180.89293
2023-11-26,3,15,161,178.43977
2023-11-26,3,16,37,60.459595
2023-11-26,3,17,104,83.83031
2023-11-26,3,18,165,83.3242
2023-11-26,3,19,230,230.55975
2023-11-26,3,20,167,185.85631
2023-11-26,4,1,65,134.48311
2023-11-26,4,2,111,112.76421
2023-11-26,4,3,334,309.884
2023-11-26,4,4,340,304.97366
2023-11-26,4,5,116,154.003
2023-11-26,4,6,167,167.0868
2023-11-26,4,7,158,177.83748
2023-11-26,4,8,92,67.629684
2023-11-26,4,9,56,46.19926
2023-11-26,4,10,340,320.68964
2023-11-26,4,11,292,258.75687
2023-11-26,4,12,75,155.25244
2023-11-26,4,13,33,53.08648
2023-11-26,4,14,72,67.42257
2023-11-26,4,15,151,167.30345
2023-11-26,4,16,293,274.23828
2023-11-26,4,17,181,174.74623
2023-11-26,4,18,160,156.92593
2023-11-26,4,19,317,312.6935
2023-11-26,4,20,135,143.46895
2023-11-26,5,1,160,92.89177
2023-11-26,5,2,151,121.786896
2023-11-26,5,3,2,34.69521
2023-11-26,5,4,258,251.86066
2023-11-26,5,5,313,269.23886
2023-11-26,5,6,57,56.775158
2023-11-26,5,7,41,61.961323
2023-11-26,5,8,5,54.655468
2023-11-26,5,9,284,251.78238
2023-11-26,5,10,89,55.04129
2023-11-26,5,11,153,93.91133
2023-11-26,5,12,152,166.24112
2023-11-26,5,13,101,173.18085
2023-11-26,5,14,22,53.556168
2023-11-26,5,15,85,48.532776
2023-11-26,5,16,122,174.41074
2023-11-26,5,17,94,152.45364
2023-11-26,5,18,67,53.522247
2023-11-26,5,19,66,48.9493
2023-11-26,5,20,255,239.4165
2023-11-27,1,1,187,160.11609
2023-11-27,1,2,36,50.497856
2023-11-27,1,3,103,161.10083
2023-11-27,1,4,28,125.16423
2023-11-27,1,5,18,33.868862
2023-11-27,1,6,121,156.99597
2023-11-27,1,7,29,134.54425
2023-11-27,1,8,410,354.65466
2023-11-27,1,9,8,50.255013
2023-11-27,1,10,407,358.41226
2023-11-27,1,11,385,356.6685
2023-11-27,1,12,11,46.149063
2023-11-27,1,13,139,76.9399
2023-11-27,1,14,13,42.06967
2023-11-27,1,15,166,145.98172
2023-11-27,1,16,38,41.290043
2023-11-27,1,17,137,148.73148
2023-11-27,1,18,80,60.43789
2023-11-27,1,19,89,146.15436
2023-11-27,1,20,22,40.163326
2023-11-27,2,1,34,21.889769
2023-11-27,2,2,40,47.08234
2023-11-27,2,3,142,184.58159
2023-11-27,2,4,50,39.53836
2023-11-27,2,5,35,40.39798
2023-11-27,2,6,115,163.73203
2023-11-27,2,7,152,106.59497
2023-11-27,2,8,318,312.83362
2023-11-27,2,9,105,165.56476
2023-11-27,2,10,33,53.470924
2023-11-27,2,11,237,218.16873
2023-11-27,2,12,143,165.50931
2023-11-27,2,13,261,215.682
2023-11-27,2,14,172,175.15738
2023-11-27,2,15,40,27.378942
2023-11-27,2,16,40,40.569214
2023-11-27,2,17,103,67.3581
2023-11-27,2,18,54,32.993374
2023-11-27,2,19,79,76.07865
2023-11-27,2,20,47,39.001797
2023-11-27,3,1,182,152.72903
2023-11-27,3,2,113,91.99021
2023-11-27,3,3,65,127.72373
2023-11-27,3,4,344,323.58835
2023-11-27,3,5,343,306.72113
2023-11-27,3,6,86,52.58452
2023-11-27,3,7,7,51.618008
2023-11-27,3,8,119,89.26019
2023-11-27,3,9,404,339.8516
2023-11-27,3,10,13,62.01023
2023-11-27,3,11,124,181.61761
2023-11-27,3,12,2,58.70581
2023-11-27,3,13,182,165.6904
2023-11-27,3,14,87,71.56008
2023-11-27,3,15,261,230.77014
2023-11-27,3,16,127,145.01689
2023-11-27,3,17,144,71.743744
2023-11-27,3,18,85,120.2761
2023-11-27,3,19,93,140.58728
2023-11-27,3,20,228,218.60727
2023-11-27,4,1,192,159.2428
2023-11-27,4,2,83,39.969078
2023-11-27,4,3,75,74.4292
2023-11-27,4,4,266,244.36975
2023-11-27,4,5,293,292.0149
2023-11-27,4,6,474,347.41483
2023-11-27,4,7,40,53.73536
2023-11-27,4,8,99,184.92863
2023-11-27,4,9,59,72.6189
2023-11-27,4,10,134,110.85221
2023-11-27,4,11,261,252.22356
2023-11-27,4,12,22,17.876406
2023-11-27,4,13,86,50.609722
2023-11-27,4,14,13,27.223186
2023-11-27,4,15,233,211.69112
2023-11-27,4,16,25,42.5938
2023-11-27,4,17,295,267.44955
2023-11-27,4,18,69,44.813965
2023-11-27,4,19,39,119.46284
2023-11-27,4,20,83,56.194477
2023-11-27,5,1,239,210.79489
2023-11-27,5,2,88,43.959923
2023-11-27,5,3,333,294.75266
2023-11-27,5,4,36,63.88206
2023-11-27,5,5,103,89.16001
2023-11-27,5,6,39,38.752346
2023-11-27,5,7,127,128.48851
2023-11-27,5,8,180,194.7388
2023-11-27,5,9,445,363.59753
2023-11-27,5,10,30,53.099113
2023-11-27,5,11,439,351.39282
2023-11-27,5,12,291,250.69035
2023-11-27,5,13,250,218.98479
2023-11-27,5,14,87,108.421936
2023-11-27,5,15,37,118.67231
2023-11-27,5,16,27,31.817924
2023-11-27,5,17,92,45.227394
2023-11-27,5,18,312,261.3971
2023-11-27,5,19,79,71.158676
2023-11-27,5,20,11,43.430058
2023-11-28,1,1,89,49.014805
2023-11-28,1,2,40,97.5833
2023-11-28,1,3,169,166.50192
2023-11-28,1,4,81,73.72263
2023-11-28,1,5,4,56.426765
2023-11-28,1,6,81,75.67715
2023-11-28,1,7,219,196.24931
2023-11-28,1,8,71,95.56456
2023-11-28,1,9,270,257.85287
2023-11-28,1,10,185,175.5281
2023-11-28,1,11,96,150.20374
2023-11-28,1,12,72,132.15083
2023-11-28,1,13,74,58.191788
2023-11-28,1,14,37,22.735043
2023-11-28,1,15,104,80.06051
2023-11-28,1,16,127,121.97062
2023-11-28,1,17,239,211.42595
2023-11-28,1,18,225,195.79071
2023-11-28,1,19,91,48.912067
2023-11-28,1,20,269,236.5015
2023-11-28,2,1,370,323.82385
2023-11-28,2,2,73,40.604
2023-11-28,2,3,289,270.06647
2023-11-28,2,4,59,58.136787
2023-11-28,2,5,180,173.17174
2023-11-28,2,6,101,178.56729
2023-11-28,2,7,94,122.37495
2023-11-28,2,8,329,311.92435
2023-11-28,2,9,29,71.33704
2023-11-28,2,10,18,61.88676
2023-11-28,2,11,132,191.5822
2023-11-28,2,12,113,82.20512
2023-11-28,2,13,154,161.00818
2023-11-28,2,14,108,135.46864
2023-11-28,2,15,21,51.39305
2023-11-28,2,16,64,24.53329
2023-11-28,2,17,90,137.72755
2023-11-28,2,18,112,75.95614
2023-11-28,2,19,63,30.831198
2023-11-28,2,20,173,162.14978
2023-11-28,3,1,165,180.85541
2023-11-28,3,2,9,15.205918
2023-11-28,3,3,161,94.16921
2023-11-28,3,4,100,171.23047
2023-11-28,3,5,204,204.47627
2023-11-28,3,6,112,96.055466
2023-11-28,3,7,463,342.81567
2023-11-28,3,8,63,126.21856
2023-11-28,3,9,170,201.44872
2023-11-28,3,10,404,340.1165
2023-11-28,3,11,300,277.3829
2023-11-28,3,12,155,167.97858
2023-11-28,3,13,178,165.22284
2023-11-28,3,14,34,16.475296
2023-11-28,3,15,1,45.816315
2023-11-28,3,16,377,340.02274
2023-11-28,3,17,2,39.25525
2023-11-28,3,18,198,195.1706
2023-11-28,3,19,469,342.72397
2023-11-28,3,20,296,276.6665
2023-11-28,4,1,212,200.5159
2023-11-28,4,2,64,96.62008
2023-11-28,4,3,279,253.10445
2023-11-28,4,4,150,183.93004
2023-11-28,4,5,117,88.785385
2023-11-28,4,6,130,97.95924
2023-11-28,4,7,26,36.585567
2023-11-28,4,8,77,147.62968
2023-11-28,4,9,64,85.76342
2023-11-28,4,10,103,165.62299
2023-11-28,4,11,4,61.195744
2023-11-28,4,12,164,176.26433
2023-11-28,4,13,34,35.343716
2023-11-28,4,14,63,27.547977
2023-11-28,4,15,86,70.50851
2023-11-28,4,16,176,174.16425
2023-11-28,4,17,122,152.29713
2023-11-28,4,18,51,52.158596
2023-11-28,4,19,227,229.85852
2023-11-28,4,20,92,147.46368
2023-11-28,5,1,40,53.664154
2023-11-28,5,2,69,122.58589
2023-11-28,5,3,259,250.75583
2023-11-28,5,4,17,44.343468
2023-11-28,5,5,99,164.71977
2023-11-28,5,6,89,73.71317
2023-11-28,5,7,290,291.79047
2023-11-28,5,8,152,180.57976
2023-11-28,5,9,3,65.12567
2023-11-28,5,10,180,196.7599
2023-11-28,5,11,218,230.0875
2023-11-28,5,12,372,321.10895
2023-11-28,5,13,350,292.4159
2023-11-28,5,14,89,115.93149
2023-11-28,5,15,164,160.64328
2023-11-28,5,16,228,231.02162
2023-11-28,5,17,445,359.2854
2023-11-28,5,18,392,341.04456
2023-11-28,5,19,9,54.55985
2023-11-28,5,20,28,34.58558
2023-11-29,1,1,110,163.16019
2023-11-29,1,2,292,261.24692
2023-11-29,1,3,8,40.6864
2023-11-29,1,4,23,12.989831
2023-11-29,1,5,57,113.761856
2023-11-29,1,6,223,191.06383
2023-11-29,1,7,64,67.73017
2023-11-29,1,8,239,228.38673
2023-11-29,1,9,12,56.48033
2023-11-29,1,10,313,289.1102
2023-11-29,1,11,69,83.75918
2023-11-29,1,12,35,36.90852
2023-11-29,1,13,53,47.282692
2023-11-29,1,14,59,35.542957
2023-11-29,1,15,107,143.87822
2023-11-29,1,16,52,48.915855
2023-11-29,1,17,54,141.79092
2023-11-29,1,18,14,37.798687
2023-11-29,1,19,187,194.0433
2023-11-29,1,20,9,44.98646
2023-11-29,2,1,21,54.42959
2023-11-29,2,2,170,82.07579
2023-11-29,2,3,57,140.3811
2023-11-29,2,4,26,32.96354
2023-11-29,2,5,13,25.441916
2023-11-29,2,6,202,168.22836
2023-11-29,2,7,95,80.91101
2023-11-29,2,8,224,208.31255
2023-11-29,2,9,280,225.70938
2023-11-29,2,10,266,254.79857
2023-11-29,2,11,128,160.19258
2023-11-29,2,12,262,226.24245
2023-11-29,2,13,414,362.5477
2023-11-29,2,14,91,115.85308
2023-11-29,2,15,277,227.91737
2023-11-29,2,16,36,47.267536
2023-11-29,2,17,261,258.30417
2023-11-29,2,18,149,194.15865
2023-11-29,2,19,71,150.76523
2023-11-29,2,20,149,175.04312
2023-11-29,3,1,150,113.17858
2023-11-29,3,2,451,345.213
2023-11-29,3,3,68,153.59155
2023-11-29,3,4,221,193.27643
2023-11-29,3,5,26,39.813976
2023-11-29,3,6,131,146.55122
2023-11-29,3,7,213,207.6034
2023-11-29,3,8,94,71.16295
2023-11-29,3,9,201,178.92337
2023-11-29,3,10,310,286.96875
2023-11-29,3,11,1,42.62538
2023-11-29,3,12,85,159.10408
2023-11-29,3,13,7,54.647377
2023-11-29,3,14,112,59.957897
2023-11-29,3,15,223,209.81384
2023-11-29,3,16,362,326.06934
2023-11-29,3,17,95,80.87615
2023-11-29,3,18,79,160.7968
2023-11-29,3,19,317,329.02673
2023-11-29,3,20,193,190.3135
2023-11-29,4,1,309,263.9311
2023-11-29,4,2,38,37.399662
2023-11-29,4,3,53,52.494907
2023-11-29,4,4,268,243.8887
2023-11-29,4,5,303,253.71272
2023-11-29,4,6,135,149.00102
2023-11-29,4,7,160,194.84393
2023-11-29,4,8,103,145.37567
2023-11-29,4,9,8,49.99736
2023-11-29,4,10,111,168.36267
2023-11-29,4,11,411,345.19766
2023-11-29,4,12,149,98.657585
2023-11-29,4,13,278,262.6944
2023-11-29,4,14,43,20.303682
2023-11-29,4,15,16,45.59875
2023-11-29,4,16,229,234.55225
2023-11-29,4,17,242,235.86482
2023-11-29,4,18,76,61.296223
2023-11-29,4,19,47,59.476032
2023-11-29,4,20,99,82.55724
2023-11-29,5,1,237,220.28993
2023-11-29,5,2,175,202.92352
2023-11-29,5,3,215,191.6808
2023-11-29,5,4,212,194.72821
2023-11-29,5,5,152,165.96515
2023-11-29,5,6,19,27.961777
2023-11-29,5,7,1,45.36157
2023-11-29,5,8,26,31.136168
2023-11-29,5,9,43,38.617237
2023-11-29,5,10,154,189.64075
2023-11-29,5,11,119,164.60242
2023-11-29,5,12,435,352.07632
2023-11-29,5,13,249,252.84207
2023-11-29,5,14,83,41.7769
2023-11-29,5,15,263,249.05148
2023-11-29,5,16,84,144.93643
2023-11-29,5,17,276,256.8279
2023-11-29,5,18,46,49.884686
2023-11-29,5,19,34,47.666492
2023-11-29,5,20,183,160.43533
2023-11-30,1,1,244,238.613
2023-11-30,1,2,27,63.183266
2023-11-30,1,3,376,321.71155
2023-11-30,1,4,46,37.070007
2023-11-30,1,5,134,148.40433
2023-11-30,1,6,44,26.459091
2023-11-30,1,7,66,42.617542
2023-11-30,1,8,68,50.249725
2023-11-30,1,9,204,180.74553
2023-11-30,1,10,364,324.1031
2023-11-30,1,11,136,176.90907
2023-11-30,1,12,55,59.863243
2023-11-30,1,13,75,84.804245
2023-11-30,1,14,340,280.2454
2023-11-30,1,15,212,201.01532
2023-11-30,1,16,43,45.88524
2023-11-30,1,17,5,56.697765
2023-11-30,1,18,116,92.76833
2023-11-30,1,19,82,135.26302
2023-11-30,1,20,91,45.23244
2023-11-30,2,1,291,268.32678
2023-11-30,2,2,369,335.44217
2023-11-30,2,3,250,221.82605
2023-11-30,2,4,222,207.79251
2023-11-30,2,5,211,187.74927
2023-11-30,2,6,26,33.02497
2023-11-30,2,7,59,35.34768
2023-11-30,2,8,110,136.93452
2023-11-30,2,9,184,173.31416
2023-11-30,2,10,64,45.032444
2023-11-30,2,11,159,184.48253
2023-11-30,2,12,140,103.99257
2023-11-30,2,13,2,54.67648
2023-11-30,2,14,20,26.048824
2023-11-30,2,15,98,70.56086
2023-11-30,2,16,274,240.80498
2023-11-30,2,17,224,217.3942
2023-11-30,2,18,253,217.72447
2023-11-30,2,19,92,62.477283
2023-11-30,2,20,75,41.164074
2023-11-30,3,1,9,55.938896
2023-11-30,3,2,36,58.58847
2023-11-30,3,3,273,253.75179
2023-11-30,3,4,72,161.16019
2023-11-30,3,5,0,47.118187
2023-11-30,3,6,51,38.74146
2023-11-30,3,7,121,151.6466
2023-11-30,3,8,35,27.163475
2023-11-30,3,9,135,162.64087
2023-11-30,3,10,50,64.55678
2023-11-30,3,11,123,176.78969
2023-11-30,3,12,41,147.2673
2023-11-30,3,13,192,118.003044
2023-11-30,3,14,416,350.8197
2023-11-30,3,15,233,220.16081
2023-11-30,3,16,53,68.2836
2023-11-30,3,17,63,58.3697
2023-11-30,3,18,276,242.30031
2023-11-30,3,19,127,152.84575
2023-11-30,3,20,103,64.62262
2023-11-30,4,1,228,225.65828
2023-11-30,4,2,103,103.308495
2023-11-30,4,3,340,312.79288
2023-11-30,4,4,254,240.92401
2023-11-30,4,5,221,219.15561
2023-11-30,4,6,13,16.192997
2023-11-30,4,7,88,52.75025
2023-11-30,4,8,168,146.57361
2023-11-30,4,9,245,231.00317
2023-11-30,4,10,108,175.64406
2023-11-30,4,11,370,319.58328
2023-11-30,4,12,64,137.05684
2023-11-30,4,13,225,216.59741
2023-11-30,4,14,134,94.98251
2023-11-30,4,15,255,256.66602
2023-11-30,4,16,339,310.81747
2023-11-30,4,17,16,46.60074
2023-11-30,4,18,25,39.72591
2023-11-30,4,19,250,236.80121
2023-11-30,4,20,15,24.32404
2023-11-30,5,1,81,87.23111
2023-11-30,5,2,318,317.3998
2023-11-30,5,3,115,75.5605
2023-11-30,5,4,160,92.96629
2023-11-30,5,5,377,355.15958
2023-11-30,5,6,76,30.336426
2023-11-30,5,7,136,141.66191
2023-11-30,5,8,78,43.801945
2023-11-30,5,9,126,70.458015
2023-11-30,5,10,93,70.15218
2023-11-30,5,11,281,246.37383
2023-11-30,5,12,32,51.70999
2023-11-30,5,13,244,247.99156
2023-11-30,5,14,0,61.64039
2023-11-30,5,15,396,344.80566
2023-11-30,5,16,11,37.52175
2023-11-30,5,17,41,42.84883
2023-11-30,5,18,109,94.89844
2023-11-30,5,19,21,32.639977
2023-11-30,5,20,219,202.02899
2023-12-01,1,1,185,180.4155
2023-12-01,1,2,22,53.040874
2023-12-01,1,3,340,306.99536
2023-12-01,1,4,99,158.61803
2023-12-01,1,5,200,186.07547
2023-12-01,1,6,66,106.74626
2023-12-01,1,7,56,33.23836
2023-12-01,1,8,75,50.215042
2023-12-01,1,9,59,53.95991
2023-12-01,1,10,15,38.953056
2023-12-01,1,11,22,44.693634
2023-12-01,1,12,12,54.671074
2023-12-01,1,13,0,51.01587
2023-12-01,1,14,196,198.60977
2023-12-01,1,15,361,314.89877
2023-12-01,1,16,44,115.16678
2023-12-01,1,17,337,299.75183
2023-12-01,1,18,126,79.23691
2023-12-01,1,19,35,36.551304
2023-12-01,1,20,75,116.96854
2023-12-01,2,1,8,43.88607
2023-12-01,2,2,12,51.072056
2023-12-01,2,3,78,160.8677
2023-12-01,2,4,27,40.954895
2023-12-01,2,5,9,54.154488
2023-12-01,2,6,26,19.812277
2023-12-01,2,7,310,267.70184
2023-12-01,2,8,316,262.22076
2023-12-01,2,9,59,35.45136
2023-12-01,2,10,206,199.05612
2023-12-01,2,11,40,49.371952
2023-12-01,2,12,25,12.060117
2023-12-01,2,13,41,45.737072
2023-12-01,2,14,37,61.810127
2023-12-01,2,15,15,51.272243
2023-12-01,2,16,157,191.14323
2023-12-01,2,17,193,188.82942
2023-12-01,2,18,33,44.67623
2023-12-01,2,19,112,143.36833
2023-12-01,2,20,159,161.2328
2023-12-01,3,1,8,47.241436
2023-12-01,3,2,178,188.41289
2023-12-01,3,3,76,72.57857
2023-12-01,3,4,79,63.129665
2023-12-01,3,5,28,60.334835
2023-12-01,3,6,319,283.3119
2023-12-01,3,7,137,155.07536
2023-12-01,3,8,195,184.53644
2023-12-01,3,9,81,52.981735
2023-12-01,3,10,139,83.970764
2023-12-01,3,11,32,49.618114
2023-12-01,3,12,238,183.61792
2023-12-01,3,13,3,44.79433
2023-12-01,3,14,113,169.77444
2023-12-01,3,15,192,192.49333
2023-12-01,3,16,252,254.11873
2023-12-01,3,17,45,59.1694
2023-12-01,3,18,100,88.93638
2023-12-01,3,19,106,142.49986
2023-12-01,3,20,17,23.480322
2023-12-01,4,1,316,256.53442
2023-12-01,4,2,2,43.17868
2023-12-01,4,3,242,228.49762
2023-12-01,4,4,0,26.525173
2023-12-01,4,5,34,44.01161
2023-12-01,4,6,83,52.71827
2023-12-01,4,7,81,54.954826
2023-12-01,4,8,93,142.36449
2023-12-01,4,9,223,203.28542
2023-12-01,4,10,60,44.59254
2023-12-01,4,11,53,63.62954
2023-12-01,4,12,131,146.37161
2023-12-01,4,13,272,244.38303
2023-12-01,4,14,274,263.3247
2023-12-01,4,15,113,185.26811
2023-12-01,4,16,179,185.68683
2023-12-01,4,17,60,119.67143
2023-12-01,4,18,4,40.233685
2023-12-01,4,19,23,36.131775
2023-12-01,4,20,167,142.89278
2023-12-01,5,1,25,43.013428
2023-12-01,5,2,74,71.62851
2023-12-01,5,3,56,61.752155
2023-12-01,5,4,29,37.939487
2023-12-01,5,5,29,53.731277
2023-12-01,5,6,388,337.90582
2023-12-01,5,7,62,126.26493
2023-12-01,5,8,78,51.53576
2023-12-01,5,9,3,39.852055
2023-12-01,5,10,256,235.6273
2023-12-01,5,11,118,145.47966
2023-12-01,5,12,259,236.07114
2023-12-01,5,13,100,89.14041
2023-12-01,5,14,255,234.18613
2023-12-01,5,15,255,263.86765
2023-12-01,5,16,102,104.259766
2023-12-01,5,17,24,45.59678
2023-12-01,5,18,265,237.56532
2023-12-01,5,19,433,348.3115
2023-12-01,5,20,151,160.1181
2023-12-02,1,1,200,182.22725
2023-12-02,1,2,222,219.56242
2023-12-02,1,3,65,50.462887
2023-12-02,1,4,272,223.5324
2023-12-02,1,5,209,193.40215
2023-12-02,1,6,31,45.591984
2023-12-02,1,7,241,206.518
2023-12-02,1,8,1,49.26977
2023-12-02,1,9,108,136.48956
2023-12-02,1,10,212,181.94125
2023-12-02,1,11,136,151.14323
2023-12-02,1,12,36,110.70077
2023-12-02,1,13,9,52.455837
2023-12-02,1,14,107,150.61562
2023-12-02,1,15,223,237.5288
2023-12-02,1,16,127,75.931526
2023-12-02,1,17,245,239.10466
2023-12-02,1,18,33,26.937033
2023-12-02,1,19,217,210.18219
2023-12-02,1,20,191,162.68916
2023-12-02,2,1,37,125.88469
2023-12-02,2,2,20,47.11548
2023-12-02,2,3,177,175.68271
2023-12-02,2,4,75,143.27739
2023-12-02,2,5,152,166.00375
2023-12-02,2,6,71,75.57792
2023-12-02,2,7,71,54.803078
2023-12-02,2,8,140,166.98851
2023-12-02,2,9,53,102.620415
2023-12-02,2,10,223,215.59119
2023-12-02,2,11,137,62.473545
2023-12-02,2,12,4,39.38845
2023-12-02,2,13,292,258.7876
2023-12-02,2,14,179,172.07167
2023-12-02,2,15,349,307.60193
2023-12-02,2,16,29,33.387398
2023-12-02,2,17,229,232.72774
2023-12-02,2,18,176,89.91856
2023-12-02,2,19,167,191.05461
2023-12-02,2,20,63,104.53235
2023-12-02,3,1,73,65.81814
2023-12-02,3,2,19,46.737576
2023-12-02,3,3,34,35.44008
2023-12-02,3,4,78,61.650448
2023-12-02,3,5,53,35.56561
2023-12-02,3,6,98,173.48917
2023-12-02,3,7,97,83.558174
2023-12-02,3,8,0,51.988644
2023-12-02,3,9,291,262.29605
2023-12-02,3,10,20,48.264915
2023-12-02,3,11,308,257.36676
2023-12-02,3,12,215,190.52315
2023-12-02,3,13,45,49.68557
2023-12-02,3,14,241,205.50273
2023-12-02,3,15,42,120.029884
2023-12-02,3,16,255,241.82307
2023-12-02,3,17,23,47.159267
2023-12-02,3,18,55,45.855762
2023-12-02,3,19,124,182.71373
2023-12-02,3,20,333,294.04965
2023-12-02,4,1,30,31.687414
2023-12-02,4,2,42,56.004063
2023-12-02,4,3,16,34.906124
2023-12-02,4,4,94,64.99892
2023-12-02,4,5,251,226.89952
2023-12-02,4,6,73,85.328514
2023-12-02,4,7,264,235.75414
2023-12-02,4,8,239,208.22804
2023-12-02,4,9,64,52.017284
2023-12-02,4,10,258,254.62239
2023-12-02,4,11,103,78.88606
2023-12-02,4,12,28,39.243404
2023-12-02,4,13,88,149.58179
2023-12-02,4,14,142,92.43861
2023-12-02,4,15,40,43.905888
2023-12-02,4,16,17,111.77784
2023-12-02,4,17,199,197.515
2023-12-02,4,18,9,40.90165
2023-12-02,4,19,55,147.58826
2023-12-02,4,20,55,55.220394
2023-12-02,5,1,134,82.46981
2023-12-02,5,2,61,114.02434
2023-12-02,5,3,474,340.44098
2023-12-02,5,4,40,32.90378
2023-12-02,5,5,13,24.994455
2023-12-02,5,6,60,54.97412
2023-12-02,5,7,215,184.7201
2023-12-02,5,8,101,151.62056
2023-12-02,5,9,40,123.00805
2023-12-02,5,10,328,310.22794
2023-12-02,5,11,33,121.29937
2023-12-02,5,12,1,46.386787
2023-12-02,5,13,236,213.59637
2023-12-02,5,14,270,233.39726
2023-12-02,5,15,200,189.55157
2023-12-02,5,16,340,304.35944
2023-12-02,5,17,205,192.15552
2023-12-02,5,18,65,56.59831
2023-12-02,5,19,214,204.81961
2023-12-02,5,20,170,177.464
2023-12-03,1,1,122,143.26439
2023-12-03,1,2,265,242.73862
2023-12-03,1,3,4,43.37896
2023-12-03,1,4,258,245.14798
2023-12-03,1,5,287,269.89377
2023-12-03,1,6,50,49.333393
2023-12-03,1,7,122,73.69222
2023-12-03,1,8,189,171.7205
2023-12-03,1,9,119,66.2182
2023-12-03,1,10,311,275.0217
