Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Holding Cost per Unit,Lead Time (Days),Ordering Cost
9/25/2023,4,10,2,4,88.0,64,144.0,63.46,45.56,10.0,1,0,48.44,4,8.44,2.0,57.36932106
9/25/2023,4,11,2,3,424.0,22,165.0,20.29,27.39,20.0,3,0,26.58,1,8.34,2.0,66.37281608
9/25/2023,4,12,2,2,361.0,43,85.0,62.36,73.2,5.0,2,0,68.27,2,3.31,2.0,56.50089137
9/25/2023,4,13,2,3,306.0,217,80.0,214.88,65.02,15.0,2,1,68.26,3,5.04,5.0,61.00531293
9/25/2023,4,14,1,2,477.0,416,63.0,424.9,36.48,10.0,4,0,40.42,3,6.56,5.0,65.79309402
9/25/2023,4,15,1,3,353.0,24,146.0,14.85,74.54,10.0,1,0,77.43,3,4.67,2.0,43.01321323
9/25/2023,4,16,1,3,85.0,4,51.0,5.21,97.86,5.0,2,0,99.8,1,6.8,2.0,44.27013307
9/25/2023,4,17,1,1,235.0,36,57.0,30.43,64.69,10.0,3,1,62.85,2,2.01,2.0,41.23738039
9/25/2023,4,18,1,4,479.0,187,127.0,178.18,10.01,20.0,2,1,8.52,2,2.51,5.0,60.88979077
9/25/2023,4,19,1,2,474.0,316,24.0,335.81,72.91,5.0,4,0,69.65,1,4.63,5.0,62.61845714
9/25/2023,4,20,1,3,177.0,52,92.0,59.36,67.76,0.0,3,0,69.1,4,7.93,2.0,34.63476238
9/25/2023,5,1,3,2,202.0,32,186.0,23.52,13.54,5.0,3,1,11.37,3,6.93,2.0,68.02857226
9/25/2023,5,2,3,3,462.0,14,116.0,30.14,82.46,5.0,1,1,84.33,4,10.0,2.0,64.64704583
9/25/2023,5,3,3,3,400.0,274,29.0,264.11,40.66,10.0,3,1,41.26,2,8.79,5.0,68.79639409
9/25/2023,5,4,3,1,199.0,70,166.0,73.54,46.35,0.0,4,0,45.13,2,8.29,2.0,63.29770563
9/25/2023,5,5,3,3,156.0,122,186.0,123.13,45.29,0.0,3,1,46.13,1,11.32,2.0,41.64916561
9/25/2023,5,6,2,4,359.0,251,116.0,269.96,59.3,10.0,4,1,56.05,4,7.5,5.0,41.68578594
9/25/2023,5,7,2,1,68.0,27,181.0,22.89,22.71,0.0,2,1,17.74,4,5.64,2.0,48.24279937
9/25/2023,5,8,2,3,264.0,88,53.0,83.07,39.23,10.0,1,0,35.3,1,3.51,5.0,36.82096495
9/25/2023,5,9,2,4,273.0,87,32.0,83.87,61.24,20.0,2,1,58.57,3,8.87,5.0,68.62528132
9/25/2023,5,10,2,3,172.0,49,64.0,64.26,21.06,5.0,2,1,18.42,4,4.97,5.0,47.60609975
9/25/2023,5,11,2,2,153.0,10,101.0,12.87,97.92,0.0,2,0,99.21,3,7.19,2.0,49.8070764
9/25/2023,5,12,2,4,80.0,22,66.0,27.72,93.83,0.0,4,1,93.99,1,8.13,2.0,42.46844304
9/25/2023,5,13,2,4,254.0,240,102.0,258.99,29.68,10.0,4,0,27.11,1,4.21,5.0,68.78338511
9/25/2023,5,14,1,3,500.0,382,193.0,398.14,79.08,15.0,4,0,76.38,2,5.94,5.0,66.8749694
9/25/2023,5,15,1,3,116.0,83,160.0,92.99,92.08,10.0,4,1,95.56,3,7.01,2.0,43.01321323
9/25/2023,5,16,1,3,92.0,59,85.0,58.04,81.09,10.0,1,1,80.49,1,2.55,2.0,44.27013307
9/25/2023,5,17,1,1,92.0,40,161.0,32.01,85.37,10.0,4,0,80.99,3,4.67,2.0,41.23738039
9/25/2023,5,18,1,1,365.0,84,120.0,91.61,49.06,15.0,4,0,49.93,3,7.66,2.0,32.98202575
9/25/2023,5,19,1,3,413.0,334,90.0,326.7,93.46,0.0,3,0,94.19,3,5.15,5.0,59.16028672
9/25/2023,5,20,1,1,175.0,108,200.0,110.87,37.69,15.0,1,0,40.12,1,7.63,2.0,60.85081387
9/26/2023,1,1,3,4,200.0,111,147.0,111.74,68.24,20.0,4,0,68.29,4,10.82,2.0,59.27975767
9/26/2023,1,2,3,2,201.0,112,94.0,120.21,10.15,10.0,4,1,11.93,2,10.61,5.0,36.23978081
9/26/2023,1,3,3,1,93.0,30,67.0,34.84,11.23,0.0,4,1,8.45,4,9.08,2.0,54.04460047
9/26/2023,1,4,3,1,242.0,207,140.0,217.95,54.08,10.0,1,1,56.95,3,10.65,5.0,63.29770563
9/26/2023,1,5,3,3,390.0,108,30.0,122.37,43.99,20.0,1,1,41.95,4,11.89,5.0,41.64916561
9/26/2023,1,6,2,3,287.0,256,111.0,253.06,49.68,5.0,1,0,44.79,4,7.79,5.0,44.65447373
9/26/2023,1,7,2,1,415.0,166,96.0,159.46,40.05,15.0,3,1,41.08,3,9.59,5.0,48.24279937
9/26/2023,1,8,2,4,81.0,70,47.0,84.18,83.21,10.0,3,0,87.73,2,8.08,5.0,54.30179408
9/26/2023,1,9,2,3,274.0,11,178.0,20.25,91.75,5.0,1,1,94.33,1,6.8,2.0,62.33589392
9/26/2023,1,10,2,4,372.0,168,49.0,158.22,98.01,20.0,4,1,95.18,2,3.36,5.0,57.36932106
9/26/2023,1,11,2,3,422.0,267,99.0,259.27,26.61,15.0,2,0,22.96,2,5.88,5.0,66.37281608
9/26/2023,1,12,2,2,317.0,240,96.0,242.48,94.59,10.0,2,0,94.7,2,8.07,5.0,56.50089137
9/26/2023,1,13,2,3,126.0,104,88.0,116.93,87.45,5.0,3,0,82.76,2,8.53,5.0,61.00531293
9/26/2023,1,14,1,4,199.0,84,75.0,98.29,86.43,5.0,2,1,82.5,3,2.96,5.0,53.91599915
9/26/2023,1,15,1,3,187.0,154,119.0,150.91,43.51,20.0,1,1,43.76,1,3.71,5.0,43.01321323
9/26/2023,1,16,1,1,234.0,88,129.0,85.53,69.12,15.0,2,0,70.38,2,6.59,2.0,45.54709159
9/26/2023,1,17,1,4,440.0,105,129.0,118.75,64.27,5.0,3,0,69.17,1,5.35,2.0,35.636969
9/26/2023,1,18,1,4,412.0,408,159.0,401.45,21.75,15.0,1,0,22.16,1,3.74,5.0,60.88979077
9/26/2023,1,19,1,3,391.0,307,114.0,311.02,30.3,15.0,2,1,25.3,1,6.27,5.0,59.16028672
9/26/2023,1,20,1,3,81.0,6,187.0,-3.6,92.94,10.0,2,0,90.34,1,4.45,2.0,34.63476238
9/26/2023,2,1,3,1,110.0,36,83.0,48.91,12.6,5.0,4,1,17.17,2,14.88,2.0,44.98160475
9/26/2023,2,2,3,3,147.0,135,173.0,141.58,49.98,15.0,1,0,45.17,2,12.13,2.0,64.64704583
9/26/2023,2,3,3,3,249.0,70,182.0,64.82,75.23,15.0,4,1,74.37,2,6.22,2.0,68.79639409
9/26/2023,2,4,3,4,250.0,39,134.0,55.54,91.51,15.0,3,0,88.05,1,10.53,2.0,37.27299869
9/26/2023,2,5,3,4,418.0,175,27.0,179.46,49.35,5.0,1,0,50.79,1,14.09,5.0,47.27780075
9/26/2023,2,6,2,2,310.0,157,39.0,173.72,39.88,5.0,3,0,40.48,4,7.6,5.0,35.57975443
9/26/2023,2,7,2,2,453.0,412,112.0,431.84,91.97,15.0,1,0,90.29,2,3.07,5.0,61.40703846
9/26/2023,2,8,2,4,322.0,83,100.0,82.69,83.91,20.0,2,0,82.08,3,3.88,2.0,54.30179408
9/26/2023,2,9,2,3,231.0,115,67.0,125.04,11.0,10.0,3,1,13.31,4,5.76,5.0,62.33589392
9/26/2023,2,10,2,3,127.0,6,59.0,-2.1,99.96,15.0,4,0,104.32,2,9.43,2.0,47.60609975
9/26/2023,2,11,2,2,301.0,16,116.0,30.28,54.71,20.0,2,0,58.99,3,6.92,2.0,49.8070764
9/26/2023,2,12,2,1,269.0,82,22.0,99.02,54.9,5.0,1,0,53.04,2,3.43,5.0,40.35119926
9/26/2023,2,13,2,1,101.0,38,60.0,36.98,53.34,5.0,2,0,55.41,3,5.19,2.0,51.86841117
9/26/2023,2,14,1,3,55.0,39,165.0,31.88,75.22,5.0,1,1,76.44,1,3.59,2.0,66.8749694
9/26/2023,2,15,1,3,474.0,161,115.0,169.71,73.7,0.0,4,1,73.92,3,7.42,5.0,43.01321323
9/26/2023,2,16,1,1,268.0,27,165.0,28.67,18.18,5.0,4,0,13.73,1,4.25,2.0,45.54709159
9/26/2023,2,17,1,1,123.0,96,152.0,92.67,78.01,5.0,1,1,79.76,2,5.46,2.0,41.23738039
9/26/2023,2,18,1,3,382.0,204,174.0,209.51,84.61,5.0,1,1,82.03,2,2.51,5.0,37.94862726
9/26/2023,2,19,1,1,443.0,321,48.0,316.59,29.58,10.0,2,1,29.9,3,4.85,5.0,30.22088468
9/26/2023,2,20,1,3,433.0,163,171.0,176.88,10.17,5.0,3,1,11.48,1,4.84,5.0,34.63476238
9/26/2023,3,1,3,3,276.0,214,124.0,223.01,99.47,20.0,2,1,98.26,3,12.41,5.0,53.94633937
9/26/2023,3,2,3,2,154.0,124,97.0,126.36,38.13,20.0,3,1,40.04,3,9.04,5.0,36.23978081
9/26/2023,3,3,3,4,455.0,271,126.0,263.8,58.54,5.0,1,0,56.99,2,9.3,5.0,30.82337977
9/26/2023,3,4,3,3,204.0,11,149.0,21.89,69.15,5.0,2,1,73.32,4,13.27,2.0,37.33618039
9/26/2023,3,5,3,1,226.0,119,197.0,129.55,19.75,0.0,2,0,15.89,1,14.75,2.0,42.16968972
9/26/2023,3,6,2,2,293.0,202,121.0,202.37,11.19,10.0,1,1,10.94,1,4.44,5.0,35.57975443
9/26/2023,3,7,2,2,183.0,58,94.0,65.77,14.32,15.0,4,1,15.09,4,8.68,2.0,61.40703846
9/26/2023,3,8,2,1,102.0,53,116.0,72.72,86.36,0.0,1,0,84.22,2,4.8,2.0,53.69658275
9/26/2023,3,9,2,1,306.0,295,42.0,286.07,78.87,20.0,3,1,77.99,1,3.52,5.0,32.60206372
9/26/2023,3,10,2,4,361.0,127,66.0,126.29,94.79,15.0,1,0,99.22,2,4.53,5.0,57.36932106
9/26/2023,3,11,2,3,134.0,2,77.0,19.33,22.4,5.0,3,0,20.63,1,9.18,2.0,66.37281608
9/26/2023,3,12,2,4,357.0,90,125.0,80.8,11.37,20.0,1,0,14.84,2,6.97,2.0,42.46844304
9/26/2023,3,13,2,4,280.0,34,103.0,35.87,75.85,20.0,4,0,73.3,3,4.45,2.0,68.78338511
9/26/2023,3,14,1,4,432.0,287,47.0,296.27,12.31,20.0,3,1,10.28,2,3.05,5.0,53.91599915
9/26/2023,3,15,1,4,245.0,237,175.0,255.22,43.04,0.0,4,0,44.32,3,4.87,5.0,31.80909156
9/26/2023,3,16,1,3,220.0,209,177.0,207.12,95.72,20.0,4,1,98.93,3,4.28,5.0,44.27013307
9/26/2023,3,17,1,3,389.0,338,60.0,351.5,32.27,10.0,1,1,27.48,4,7.95,5.0,62.08787923
9/26/2023,3,18,1,2,358.0,323,142.0,342.86,95.03,10.0,1,1,94.96,4,5.31,5.0,69.47547746
9/26/2023,3,19,1,4,362.0,282,131.0,299.13,95.31,0.0,1,0,91.99,2,2.24,5.0,58.27429375
9/26/2023,3,20,1,1,260.0,52,67.0,63.88,30.69,5.0,1,1,30.18,4,4.08,2.0,60.85081387
9/26/2023,4,1,3,1,399.0,313,121.0,310.88,22.71,15.0,4,0,21.57,1,12.05,5.0,44.98160475
9/26/2023,4,2,3,1,452.0,239,105.0,239.9,37.21,20.0,3,0,35.02,2,10.24,5.0,36.24074562
9/26/2023,4,3,3,2,296.0,84,96.0,90.49,28.73,20.0,1,0,32.28,3,13.56,2.0,58.32290311
9/26/2023,4,4,3,3,142.0,19,99.0,23.44,60.97,0.0,1,1,59.26,1,13.41,2.0,37.33618039
9/26/2023,4,5,3,1,425.0,7,151.0,6.14,28.14,5.0,2,1,23.27,3,5.97,2.0,42.16968972
9/26/2023,4,6,2,4,143.0,59,179.0,58.76,25.55,20.0,3,1,27.4,4,6.65,2.0,41.68578594
9/26/2023,4,7,2,2,460.0,216,168.0,235.44,48.84,15.0,4,0,47.06,3,3.44,5.0,61.40703846
9/26/2023,4,8,2,4,450.0,65,58.0,74.75,23.31,10.0,3,1,21.45,2,7.42,5.0,54.30179408
9/26/2023,4,9,2,1,129.0,59,77.0,71.94,92.78,15.0,3,0,97.76,4,5.88,2.0,32.60206372
9/26/2023,4,10,2,2,423.0,113,167.0,114.01,80.34,0.0,2,1,82.4,3,6.89,2.0,33.90688456
9/26/2023,4,11,2,1,290.0,236,41.0,239.34,93.47,5.0,3,0,96.38,4,5.22,5.0,34.88152939
9/26/2023,4,12,2,1,176.0,38,29.0,50.22,54.84,10.0,4,1,56.69,2,7.58,5.0,40.35119926
9/26/2023,4,13,2,1,83.0,56,130.0,67.3,13.61,15.0,4,0,10.17,4,7.18,2.0,51.86841117
9/26/2023,4,14,1,1,245.0,164,67.0,169.63,16.69,15.0,3,1,18.75,4,3.77,5.0,67.57995766
9/26/2023,4,15,1,4,494.0,322,109.0,322.1,13.52,5.0,1,0,11.25,3,4.55,5.0,31.80909156
9/26/2023,4,16,1,3,285.0,273,84.0,282.48,78.44,5.0,2,1,79.62,1,5.0,5.0,44.27013307
9/26/2023,4,17,1,2,493.0,97,109.0,92.57,70.91,5.0,4,0,70.96,3,4.53,2.0,51.70784333
9/26/2023,4,18,1,2,168.0,136,102.0,141.75,29.88,5.0,1,1,25.87,4,3.85,5.0,69.47547746
9/26/2023,4,19,1,1,414.0,359,57.0,378.52,97.09,20.0,3,0,96.67,2,2.84,5.0,30.22088468
9/26/2023,4,20,1,3,435.0,201,193.0,217.74,44.78,10.0,2,0,47.76,2,5.36,5.0,34.63476238
9/26/2023,5,1,3,4,317.0,185,91.0,200.86,19.37,0.0,1,0,17.84,2,9.56,5.0,59.27975767
9/26/2023,5,2,3,3,127.0,27,183.0,42.93,59.19,10.0,2,1,61.78,2,8.3,2.0,64.64704583
9/26/2023,5,3,3,1,380.0,61,88.0,64.0,56.98,20.0,1,1,60.19,4,5.17,2.0,54.04460047
9/26/2023,5,4,3,2,212.0,1,199.0,10.46,30.33,15.0,3,1,34.26,1,10.9,2.0,38.49356443
9/26/2023,5,5,3,3,313.0,45,198.0,49.72,21.99,0.0,1,1,22.24,2,11.63,2.0,41.64916561
9/26/2023,5,6,2,2,270.0,102,55.0,112.26,93.82,0.0,3,0,94.8,1,3.74,5.0,35.57975443
9/26/2023,5,7,2,3,167.0,138,119.0,140.69,43.94,15.0,4,0,44.38,2,7.63,5.0,50.56937754
9/26/2023,5,8,2,2,156.0,73,101.0,82.78,35.39,15.0,4,1,39.55,2,3.45,2.0,31.85801651
9/26/2023,5,9,2,3,97.0,38,174.0,47.81,77.52,15.0,2,1,73.91,3,5.37,2.0,62.33589392
9/26/2023,5,10,2,1,419.0,177,43.0,183.18,85.53,5.0,2,1,87.7,4,7.67,5.0,42.18455077
9/26/2023,5,11,2,2,425.0,316,91.0,328.02,35.41,0.0,2,0,34.95,1,8.17,5.0,49.8070764
9/26/2023,5,12,2,1,300.0,97,120.0,106.15,49.07,15.0,1,1,47.27,1,8.87,2.0,40.35119926
9/26/2023,5,13,2,1,264.0,200,44.0,191.61,94.95,15.0,3,0,95.41,4,6.45,5.0,51.86841117
9/26/2023,5,14,1,1,419.0,160,22.0,167.44,18.51,15.0,3,0,19.31,2,4.93,5.0,67.57995766
9/26/2023,5,15,1,1,149.0,82,41.0,94.57,36.79,0.0,4,1,35.28,3,2.56,5.0,33.53970008
9/26/2023,5,16,1,3,447.0,316,66.0,311.25,77.07,5.0,1,0,74.85,2,2.56,5.0,44.27013307
9/26/2023,5,17,1,2,172.0,138,144.0,132.71,51.75,10.0,4,1,49.64,3,4.39,2.0,51.70784333
9/26/2023,5,18,1,2,435.0,262,102.0,253.88,87.79,15.0,3,1,89.19,1,6.77,5.0,69.47547746
9/26/2023,5,19,1,2,363.0,133,199.0,140.36,67.07,10.0,2,0,71.24,2,6.49,2.0,62.61845714
9/26/2023,5,20,1,3,263.0,96,25.0,91.87,71.49,15.0,2,0,75.33,4,2.92,5.0,34.63476238
9/27/2023,1,1,3,4,376.0,351,73.0,357.9,46.7,10.0,4,1,48.19,4,11.69,5.0,59.27975767
9/27/2023,1,2,3,1,304.0,67,25.0,77.62,43.63,10.0,2,1,42.39,1,6.35,5.0,36.24074562
9/27/2023,1,3,3,3,365.0,336,75.0,354.26,98.6,20.0,2,0,103.34,1,11.08,5.0,68.79639409
9/27/2023,1,4,3,1,162.0,125,123.0,128.31,97.43,15.0,4,0,96.16,4,11.12,5.0,63.29770563
9/27/2023,1,5,3,1,291.0,264,182.0,277.37,83.33,0.0,4,1,84.4,4,9.47,5.0,42.16968972
9/27/2023,1,6,2,1,458.0,219,92.0,235.61,84.09,10.0,2,0,84.91,2,5.2,5.0,54.47411579
9/27/2023,1,7,2,3,88.0,75,57.0,72.56,43.76,20.0,1,0,40.73,4,7.58,5.0,50.56937754
9/27/2023,1,8,2,1,446.0,51,189.0,54.07,54.39,15.0,4,1,52.74,3,9.93,2.0,53.69658275
9/27/2023,1,9,2,2,348.0,139,113.0,152.02,53.5,0.0,2,0,48.73,1,4.73,5.0,67.95542149
9/27/2023,1,10,2,2,131.0,90,24.0,82.19,74.13,15.0,1,1,72.1,4,8.11,5.0,33.90688456
9/27/2023,1,11,2,2,220.0,206,164.0,197.54,72.93,5.0,2,1,75.25,3,8.39,5.0,49.8070764
9/27/2023,1,12,2,4,148.0,94,72.0,92.51,82.0,5.0,4,0,86.94,3,7.84,5.0,42.46844304
9/27/2023,1,13,2,4,224.0,82,124.0,86.03,84.08,20.0,1,1,80.02,2,5.16,2.0,68.78338511
9/27/2023,1,14,1,1,86.0,81,59.0,75.71,97.96,15.0,2,0,94.38,2,6.03,5.0,67.57995766
9/27/2023,1,15,1,4,218.0,181,132.0,172.11,43.01,20.0,3,1,45.9,1,7.22,5.0,31.80909156
9/27/2023,1,16,1,2,369.0,203,186.0,199.02,70.97,5.0,1,1,66.47,3,4.86,5.0,40.85396127
9/27/2023,1,17,1,4,53.0,21,80.0,16.76,84.45,10.0,2,1,81.38,1,7.11,2.0,35.636969
9/27/2023,1,18,1,1,298.0,118,25.0,134.77,18.81,20.0,1,0,14.62,1,5.69,5.0,32.98202575
9/27/2023,1,19,1,3,282.0,4,34.0,-0.59,82.32,0.0,4,0,83.99,4,5.29,2.0,59.16028672
9/27/2023,1,20,1,1,117.0,107,108.0,112.76,16.96,20.0,1,1,20.59,2,4.99,5.0,60.85081387
9/27/2023,2,1,3,4,231.0,72,94.0,73.79,45.55,5.0,4,1,48.95,4,8.98,2.0,59.27975767
9/27/2023,2,2,3,3,119.0,28,93.0,25.44,76.12,20.0,3,0,80.06,2,14.05,2.0,64.64704583
9/27/2023,2,3,3,2,222.0,87,166.0,102.36,76.7,10.0,1,1,81.33,2,9.38,2.0,58.32290311
9/27/2023,2,4,3,4,228.0,58,192.0,63.95,38.04,15.0,3,1,33.15,1,7.64,2.0,37.27299869
9/27/2023,2,5,3,4,120.0,52,22.0,51.7,53.33,10.0,2,1,57.7,3,14.96,5.0,47.27780075
9/27/2023,2,6,2,3,280.0,153,111.0,156.81,78.48,5.0,1,1,74.01,2,7.62,5.0,44.65447373
9/27/2023,2,7,2,4,392.0,291,71.0,283.8,47.15,0.0,4,1,49.79,3,3.98,5.0,37.98695129
9/27/2023,2,8,2,3,489.0,19,70.0,20.93,10.66,0.0,2,1,10.16,3,9.71,2.0,36.82096495
9/27/2023,2,9,2,3,181.0,29,135.0,27.03,63.36,5.0,4,1,66.06,4,8.89,2.0,62.33589392
9/27/2023,2,10,2,2,297.0,85,107.0,91.62,73.95,5.0,3,0,78.1,1,9.93,2.0,33.90688456
9/27/2023,2,11,2,3,82.0,52,69.0,55.25,79.12,10.0,4,0,79.61,2,8.73,2.0,66.37281608
9/27/2023,2,12,2,3,212.0,45,178.0,45.09,54.35,5.0,1,0,52.87,1,9.69,2.0,50.80272085
9/27/2023,2,13,2,3,197.0,3,73.0,-0.27,42.78,5.0,2,1,41.98,1,8.09,2.0,61.00531293
9/27/2023,2,14,1,3,373.0,66,58.0,77.5,34.23,20.0,2,0,36.47,3,4.56,5.0,66.8749694
9/27/2023,2,15,1,4,59.0,23,192.0,30.05,85.08,15.0,1,0,82.2,1,6.27,2.0,31.80909156
9/27/2023,2,16,1,1,142.0,33,45.0,34.32,81.69,5.0,4,1,86.6,1,2.84,2.0,45.54709159
9/27/2023,2,17,1,4,162.0,80,93.0,79.8,85.1,5.0,2,1,85.99,2,7.73,2.0,35.636969
9/27/2023,2,18,1,4,480.0,168,136.0,168.44,39.6,5.0,2,0,38.9,4,7.36,5.0,60.88979077
9/27/2023,2,19,1,4,498.0,447,72.0,443.99,92.33,0.0,3,0,87.58,4,7.99,5.0,58.27429375
9/27/2023,2,20,1,3,238.0,238,96.0,248.83,34.48,0.0,2,0,33.82,2,6.19,5.0,34.63476238
9/27/2023,3,1,3,4,71.0,37,46.0,56.01,25.44,0.0,4,1,29.15,4,6.14,5.0,59.27975767
9/27/2023,3,2,3,3,428.0,316,34.0,307.5,30.23,15.0,3,0,25.63,2,7.42,5.0,64.64704583
9/27/2023,3,3,3,2,79.0,53,109.0,47.63,86.35,20.0,3,1,90.77,2,5.19,2.0,58.32290311
9/27/2023,3,4,3,3,323.0,105,74.0,120.19,51.61,10.0,3,1,50.98,1,12.94,5.0,37.33618039
9/27/2023,3,5,3,4,471.0,373,60.0,375.13,47.71,5.0,4,1,47.25,3,13.61,5.0,47.27780075
9/27/2023,3,6,2,4,448.0,34,49.0,51.9,85.03,5.0,3,1,86.58,1,3.14,5.0,41.68578594
9/27/2023,3,7,2,3,370.0,93,153.0,86.96,62.89,10.0,2,0,65.55,4,8.13,2.0,50.56937754
9/27/2023,3,8,2,1,184.0,75,125.0,71.57,89.75,20.0,2,1,90.51,2,5.9,2.0,53.69658275
9/27/2023,3,9,2,2,121.0,3,197.0,8.13,78.19,20.0,3,0,74.21,1,3.34,2.0,67.95542149
9/27/2023,3,10,2,1,118.0,14,78.0,10.37,41.88,10.0,1,0,40.65,4,6.29,2.0,42.18455077
9/27/2023,3,11,2,3,79.0,44,52.0,50.66,64.7,0.0,1,1,64.4,4,8.19,2.0,66.37281608
9/27/2023,3,12,2,1,320.0,33,165.0,49.51,64.43,5.0,3,0,65.68,4,3.02,2.0,40.35119926
9/27/2023,3,13,2,2,390.0,62,101.0,59.66,30.1,15.0,2,0,27.42,1,9.53,2.0,37.39417822
9/27/2023,3,14,1,2,328.0,328,73.0,333.05,29.67,15.0,2,1,30.67,2,4.85,5.0,65.79309402
9/27/2023,3,15,1,1,204.0,185,143.0,187.09,38.37,15.0,3,1,41.52,2,7.71,5.0,33.53970008
9/27/2023,3,16,1,2,337.0,194,22.0,192.4,46.43,10.0,1,0,46.47,4,3.62,5.0,40.85396127
9/27/2023,3,17,1,3,386.0,73,127.0,71.41,68.05,20.0,2,1,67.73,4,2.98,2.0,62.08787923
9/27/2023,3,18,1,4,152.0,72,83.0,88.22,13.39,20.0,3,1,12.11,4,2.07,5.0,60.88979077
9/27/2023,3,19,1,2,112.0,30,142.0,32.14,41.14,5.0,4,0,44.03,2,4.24,2.0,62.61845714
9/27/2023,3,20,1,1,265.0,14,160.0,8.94,22.32,15.0,4,1,22.18,1,7.82,2.0,60.85081387
9/27/2023,4,1,3,1,350.0,344,36.0,344.59,67.7,5.0,1,0,69.56,4,14.95,5.0,44.98160475
9/27/2023,4,2,3,4,162.0,27,147.0,38.19,15.93,0.0,4,1,11.97,1,6.19,2.0,32.32334449
9/27/2023,4,3,3,2,99.0,35,153.0,40.89,71.15,10.0,1,1,75.77,3,13.3,2.0,58.32290311
9/27/2023,4,4,3,1,417.0,174,61.0,164.09,35.98,5.0,3,1,35.64,2,8.61,5.0,63.29770563
9/27/2023,4,5,3,2,215.0,167,135.0,170.55,79.23,5.0,1,1,79.45,1,8.64,5.0,50.99025727
9/27/2023,4,6,2,2,320.0,301,20.0,291.43,40.27,20.0,1,1,43.21,2,9.54,5.0,35.57975443
9/27/2023,4,7,2,1,364.0,5,23.0,1.37,75.54,0.0,3,0,79.8,2,3.06,2.0,48.24279937
9/27/2023,4,8,2,1,177.0,63,30.0,82.79,51.57,15.0,4,0,48.14,4,4.56,5.0,53.69658275
9/27/2023,4,9,2,4,433.0,105,20.0,112.84,37.35,20.0,2,1,41.26,2,5.97,5.0,68.62528132
9/27/2023,4,10,2,4,133.0,97,145.0,109.36,13.32,15.0,4,1,18.15,2,4.05,2.0,57.36932106
9/27/2023,4,11,2,3,255.0,135,99.0,140.82,23.46,15.0,1,0,21.54,4,4.6,5.0,66.37281608
9/27/2023,4,12,2,4,383.0,66,63.0,57.76,67.39,10.0,2,1,70.52,3,7.48,2.0,42.46844304
9/27/2023,4,13,2,3,368.0,225,101.0,220.65,73.55,20.0,4,1,74.65,1,9.87,5.0,61.00531293
9/27/2023,4,14,1,1,399.0,159,32.0,164.14,10.25,20.0,4,1,13.35,1,2.55,5.0,67.57995766
9/27/2023,4,15,1,3,110.0,29,115.0,29.21,64.8,5.0,1,1,65.89,3,5.53,2.0,43.01321323
9/27/2023,4,16,1,4,249.0,136,163.0,141.33,92.76,5.0,4,0,89.49,1,7.57,2.0,63.14950037
9/27/2023,4,17,1,4,290.0,84,158.0,74.34,38.35,20.0,3,1,37.8,1,6.19,2.0,35.636969
9/27/2023,4,18,1,2,422.0,309,173.0,321.15,30.24,0.0,4,1,32.88,4,7.76,5.0,69.47547746
9/27/2023,4,19,1,3,349.0,191,134.0,198.06,68.85,0.0,2,0,67.21,3,3.67,5.0,59.16028672
9/27/2023,4,20,1,1,164.0,30,96.0,33.73,28.59,20.0,3,0,30.74,3,7.04,2.0,60.85081387
9/27/2023,5,1,3,1,177.0,3,133.0,20.21,15.32,0.0,1,0,15.31,1,13.13,2.0,44.98160475
9/27/2023,5,2,3,3,80.0,66,44.0,59.34,23.01,5.0,4,0,26.87,3,12.5,5.0,64.64704583
9/27/2023,5,3,3,1,442.0,290,143.0,307.71,50.13,0.0,3,0,45.52,3,8.17,5.0,54.04460047
9/27/2023,5,4,3,3,190.0,36,70.0,50.79,84.52,10.0,4,1,87.94,1,7.58,2.0,37.33618039
9/27/2023,5,5,3,3,99.0,65,124.0,68.23,39.14,20.0,1,1,34.67,1,12.58,2.0,41.64916561
9/27/2023,5,6,2,1,187.0,73,194.0,63.43,21.69,15.0,3,0,20.36,2,3.23,2.0,54.47411579
9/27/2023,5,7,2,3,487.0,227,169.0,239.29,51.72,20.0,3,1,50.14,2,4.9,5.0,50.56937754
9/27/2023,5,8,2,2,291.0,118,56.0,125.16,84.57,0.0,4,1,81.99,2,8.99,5.0,31.85801651
9/27/2023,5,9,2,3,231.0,146,177.0,164.89,98.31,0.0,2,1,97.73,2,9.36,2.0,62.33589392
9/27/2023,5,10,2,4,354.0,28,140.0,29.17,77.72,10.0,3,0,79.09,4,5.9,2.0,57.36932106
9/27/2023,5,11,2,4,255.0,118,173.0,128.21,28.96,10.0,4,1,31.34,1,3.21,2.0,31.37554084
9/27/2023,5,12,2,4,130.0,126,168.0,124.28,49.67,20.0,3,1,46.65,2,8.35,2.0,42.46844304
9/27/2023,5,13,2,3,240.0,84,25.0,85.22,81.89,5.0,1,1,85.26,2,7.42,5.0,61.00531293
9/27/2023,5,14,1,1,98.0,65,45.0,76.77,56.99,0.0,4,1,58.72,1,4.91,5.0,67.57995766
9/27/2023,5,15,1,4,87.0,24,107.0,34.8,55.42,10.0,1,0,59.0,1,3.07,2.0,31.80909156
9/27/2023,5,16,1,4,375.0,210,176.0,224.61,81.06,0.0,1,1,83.38,4,4.12,5.0,63.14950037
