Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Holding Cost per Unit,Lead Time (Days),Ordering Cost,DayOfWeek,DayOfMonth,Demand_t-1,Demand_t-7,RollingMean_7,RollingStd_7,Predicted_Demand_Raw,Predicted_Demand,Absolute_Error,Percentage_Error
2022-08-02,4,18,1,3,170.0,41,54.0,38.24,41.83,15.0,2,1,40.4,4,4.31,2.0,37.94862726,1,2,416.85,162.29,115.15285714285712,148.68637067266633,48.00702,48.0,9.759999999999998,25.52301255230125
2022-08-02,5,18,1,1,78.0,78,155.0,81.81,59.45,10.0,1,0,56.2,1,7.86,2.0,32.98202575,1,2,38.24,208.03,97.12142857142858,143.09406957529396,79.35342,79.0,2.8100000000000023,3.4347879232367706
2022-08-03,1,18,1,2,471.0,372,79.0,370.76,87.95,5.0,1,1,90.08,1,4.19,5.0,69.47547746,2,3,81.81,11.88,148.39,169.34588775639034,338.59113,339.0,31.75999999999999,8.566188369834931
2022-08-03,2,18,1,2,319.0,19,53.0,33.98,49.36,15.0,1,0,54.05,2,7.0,2.0,69.47547746,2,3,370.76,17.79,150.7028571428571,167.3638855621969,48.00702,48.0,14.020000000000003,41.2595644496763
2022-08-03,3,18,1,1,293.0,272,37.0,276.07,11.57,0.0,1,1,13.17,4,6.02,5.0,32.98202575,2,3,33.98,63.37,181.0885714285714,168.17197164693934,269.20044,269.0,7.069999999999993,2.5609446879414617
2022-08-03,4,18,1,2,488.0,348,42.0,362.49,17.29,10.0,4,0,13.12,4,7.07,5.0,69.47547746,2,3,276.07,49.91,225.7428571428572,169.03229294174156,338.59113,339.0,23.49000000000001,6.480178763552099
2022-08-03,5,18,1,1,147.0,96,27.0,111.61,50.99,15.0,1,1,48.78,1,6.69,5.0,32.98202575,2,3,362.49,416.85,182.1371428571429,149.7918873764846,105.9356,106.0,5.609999999999999,5.026431323358121
2022-08-04,1,18,1,1,128.0,37,90.0,35.18,84.53,15.0,4,1,80.67,3,3.51,2.0,32.98202575,3,4,111.61,38.24,181.7,150.28546924658613,48.00702,48.0,12.82,36.441159749857874
2022-08-04,2,18,1,3,209.0,33,117.0,23.54,32.93,20.0,3,1,32.75,3,4.14,2.0,37.94862726,3,4,35.18,81.81,173.3757142857143,158.1485857094672,48.00702,48.0,24.46,103.90824129141888
2022-08-04,3,18,1,4,138.0,123,72.0,116.91,50.57,20.0,4,1,47.96,2,3.77,5.0,60.88979077,3,4,23.54,370.76,137.11142857142858,132.34297783015293,105.9356,106.0,10.909999999999997,9.33196475921649
2022-08-04,4,18,1,2,360.0,293,93.0,311.48,81.2,20.0,1,1,79.15,4,4.36,5.0,69.47547746,3,4,116.91,33.98,176.75428571428571,137.75303806173577,269.20044,269.0,42.48000000000002,13.638114806729169
2022-08-04,5,18,1,2,222.0,190,190.0,199.45,47.29,5.0,1,1,52.03,1,5.65,5.0,69.47547746,3,4,311.48,276.07,165.8085714285714,131.44594623248113,207.35054,207.0,7.550000000000011,3.785409877162202
2022-08-05,1,18,1,3,345.0,2,27.0,6.57,64.41,5.0,4,0,60.77,4,6.13,2.0,37.94862726,4,5,199.45,362.49,114.96285714285716,109.73039106742269,48.00702,48.0,41.43,630.5936073059361
2022-08-05,2,18,1,3,171.0,152,39.0,152.3,16.17,20.0,4,1,15.3,1,5.88,5.0,37.94862726,4,5,6.57,111.61,120.77571428571429,110.5975043204174,147.37823,147.0,5.300000000000011,3.4799737360472824
2022-08-05,3,18,1,1,434.0,16,181.0,25.96,63.19,10.0,1,1,68.09,1,7.52,2.0,32.98202575,4,5,152.3,35.18,119.45857142857145,111.8347717883502,48.00702,48.0,22.04,84.89984591679506
2022-08-05,4,18,1,4,257.0,188,38.0,200.34,21.77,20.0,4,1,24.53,3,4.46,5.0,60.88979077,4,5,25.96,23.54,144.71571428571428,106.39397490101616,207.35054,207.0,6.659999999999997,3.3243486073674737
2022-08-05,5,18,1,2,388.0,368,76.0,373.58,37.98,20.0,4,1,35.59,2,3.25,5.0,69.47547746,4,5,200.34,116.91,181.38285714285712,135.46980927058783,338.59113,339.0,34.579999999999984,9.256384174741685
2022-08-06,1,18,1,3,362.0,296,58.0,303.86,31.06,10.0,4,1,35.88,4,3.14,5.0,37.94862726,5,6,373.58,311.48,180.2942857142857,134.27552790899026,269.20044,269.0,34.860000000000014,11.472388600013169
2022-08-06,2,18,1,2,312.0,5,160.0,22.92,90.72,15.0,2,1,89.6,3,3.77,2.0,69.47547746,5,6,303.86,199.45,155.07571428571427,146.13201472836602,48.00702,48.0,25.08,109.42408376963348
2022-08-06,3,18,1,2,213.0,170,112.0,180.45,20.22,5.0,4,0,24.5,2,2.38,5.0,69.47547746,5,6,22.92,6.57,179.91571428571427,130.6382552262979,147.37823,147.0,33.44999999999999,18.536990856192844
2022-08-06,4,18,1,3,316.0,99,101.0,97.06,86.81,5.0,2,1,83.8,2,7.39,2.0,37.94862726,5,6,180.45,152.3,172.02428571428572,134.2042234627436,105.9356,106.0,8.939999999999998,9.210797444879454
2022-08-06,5,18,1,4,331.0,198,116.0,211.79,54.26,0.0,2,0,49.29,3,6.86,5.0,60.88979077,5,6,97.06,25.96,198.57142857142856,117.8826552733082,207.35054,207.0,4.789999999999992,2.2616743000141613
2022-08-07,1,18,1,2,376.0,283,90.0,295.73,28.35,0.0,4,1,31.92,1,4.23,5.0,69.47547746,6,7,211.79,200.34,212.1985714285714,123.50080261933093,269.20044,269.0,26.730000000000018,9.038650120041936
2022-08-07,2,18,1,4,245.0,214,176.0,207.55,22.85,20.0,2,1,18.83,2,6.05,5.0,60.88979077,6,7,295.73,373.58,188.48,101.28700048212792,207.35054,207.0,0.5500000000000114,0.264996386412918
2022-08-07,3,18,1,4,146.0,73,184.0,74.32,28.38,15.0,3,0,27.32,4,5.2,2.0,60.88979077,6,7,207.55,303.86,155.68857142857146,94.64614403636492,79.35342,79.0,4.680000000000007,6.297093649085047
2022-08-07,4,18,1,3,80.0,2,125.0,14.94,30.8,10.0,2,0,32.7,2,5.35,2.0,37.94862726,6,7,74.32,22.92,154.54857142857142,96.54094561869763,48.00702,48.0,33.06,221.28514056224904
2022-08-07,5,18,1,3,318.0,203,172.0,217.55,63.73,0.0,1,0,68.47,3,7.38,5.0,37.94862726,6,7,14.94,180.45,159.84857142857143,99.18214816329429,207.35054,207.0,10.550000000000011,4.8494598942771825
2022-08-08,1,18,1,4,331.0,104,148.0,117.25,43.31,10.0,4,1,40.1,1,6.36,2.0,60.88979077,0,8,217.55,97.06,162.73285714285717,97.32813137599427,105.9356,106.0,11.25,9.594882729211088
2022-08-08,2,18,1,1,258.0,183,68.0,196.42,82.35,5.0,1,1,82.93,4,2.94,5.0,32.98202575,0,8,117.25,211.79,160.53714285714287,96.20383147503084,207.35054,207.0,10.580000000000013,5.386416861826705
2022-08-08,3,18,1,3,147.0,38,134.0,47.24,66.45,5.0,1,0,64.32,1,4.84,2.0,37.94862726,0,8,196.42,295.73,125.03857142857144,82.93487111956607,48.00702,48.0,0.759999999999998,1.6088060965283615
2022-08-08,4,18,1,1,278.0,186,51.0,192.27,47.08,15.0,3,1,42.3,1,5.71,5.0,32.98202575,0,8,47.24,207.55,122.85571428571428,80.56853415098283,207.35054,207.0,14.72999999999999,7.661101575908873
2022-08-08,5,18,1,4,348.0,241,61.0,246.63,72.02,15.0,1,1,73.4,1,7.15,5.0,60.88979077,0,8,192.27,74.32,147.47142857142856,89.13524993487337,222.85416,223.0,23.629999999999995,9.581153955317681
2022-08-09,1,18,1,4,145.0,18,182.0,14.61,27.42,5.0,1,0,26.03,3,5.34,2.0,60.88979077,1,9,246.63,14.94,147.42428571428573,89.21707681401615,48.00702,48.0,33.39,228.54209445585218
2022-08-09,2,18,1,4,398.0,48,158.0,61.91,59.08,0.0,2,0,63.59,2,4.59,2.0,60.88979077,1,9,14.61,217.55,125.19,88.21626248411715,60.830093,61.0,0.9099999999999966,1.4698756259085715
2022-08-09,3,18,1,3,215.0,214,155.0,207.62,68.24,5.0,4,0,65.88,2,2.15,5.0,37.94862726,1,9,61.91,117.25,138.1,93.32527203282064,207.35054,207.0,0.6200000000000045,0.29862248338310593
2022-08-09,4,18,1,4,213.0,191,37.0,198.88,68.49,15.0,1,1,71.27,4,2.95,5.0,60.88979077,1,9,207.62,196.42,138.45142857142858,93.5857537998476,207.35054,207.0,8.120000000000005,4.082864038616253
2022-08-09,5,18,1,1,346.0,118,110.0,133.83,23.72,0.0,1,1,28.58,1,2.02,5.0,32.98202575,1,9,198.88,47.24,150.82142857142858,84.83363570906889,105.9356,106.0,27.830000000000013,20.79503848165584
2022-08-10,1,18,1,2,302.0,274,96.0,265.85,58.48,20.0,3,0,60.15,3,6.1,5.0,69.47547746,2,10,133.83,192.27,161.33285714285714,94.7985862613088,269.20044,269.0,3.1499999999999773,1.1848786909911517
2022-08-10,2,18,1,2,275.0,193,184.0,206.45,67.29,10.0,1,1,62.5,1,6.89,5.0,69.47547746,2,10,265.85,246.63,155.59285714285713,89.86095976827838,207.35054,207.0,0.5500000000000114,0.2664083313150939
2022-08-10,3,18,1,1,448.0,208,20.0,211.49,17.97,5.0,2,1,13.45,1,5.88,5.0,32.98202575,2,10,206.45,14.61,183.71857142857144,66.03141485398423,207.35054,207.0,4.490000000000009,2.1230318218355517
2022-08-10,4,18,1,3,334.0,55,86.0,55.11,67.39,15.0,4,0,64.51,2,5.13,2.0,37.94862726,2,10,211.49,61.91,182.74714285714285,68.13848318297167,60.830093,61.0,5.890000000000001,10.68771547813464
2022-08-10,5,18,1,3,63.0,33,45.0,50.1,21.86,10.0,3,0,26.59,2,3.09,5.0,37.94862726,2,10,55.11,207.62,160.24428571428572,82.95488007689107,48.00702,48.0,2.1000000000000014,4.191616766467068
2022-08-11,1,18,1,3,77.0,51,163.0,49.38,79.06,15.0,2,0,75.68,1,4.3,2.0,37.94862726,3,11,50.1,198.88,138.88714285714283,90.27213610601464,60.830093,61.0,11.619999999999997,23.53179424868367
2022-08-11,2,18,1,2,282.0,42,129.0,51.2,44.01,20.0,3,1,40.46,3,2.7,2.0,69.47547746,3,11,49.38,133.83,127.08285714285716,96.24831041188644,60.830093,61.0,9.799999999999997,19.140624999999993
2022-08-11,3,18,1,2,151.0,138,97.0,149.36,18.21,20.0,3,1,14.35,3,3.87,5.0,69.47547746,3,11,51.2,265.85,110.44142857142856,76.24938763220149,147.37823,147.0,2.3600000000000136,1.5800749866095432
2022-08-11,4,18,1,4,236.0,158,97.0,173.16,74.81,20.0,1,1,77.79,2,5.25,5.0,60.88979077,3,11,149.36,206.45,105.6857142857143,70.04935209244582,147.37823,147.0,26.159999999999997,15.107415107415106
2022-08-11,5,18,1,3,369.0,120,172.0,113.44,32.41,5.0,4,0,31.74,1,3.99,2.0,37.94862726,3,11,173.16,211.49,91.67857142857144,53.12509150692426,105.9356,106.0,7.439999999999998,6.5585331452750335
2022-08-12,1,18,1,3,88.0,6,95.0,16.36,19.58,20.0,3,0,21.31,3,5.59,2.0,37.94862726,4,12,113.44,55.11,86.14285714285715,59.23789601099587,48.00702,48.0,31.64,193.39853300733498
2022-08-12,2,18,1,2,214.0,129,123.0,140.92,43.88,10.0,4,0,45.3,4,5.16,5.0,69.47547746,4,12,16.36,50.1,99.11714285714288,59.96928817160951,147.37823,147.0,6.0800000000000125,4.314504683508383
2022-08-12,3,18,1,4,180.0,125,197.0,126.81,52.34,5.0,4,0,48.39,2,6.2,2.0,60.88979077,4,12,140.92,49.38,110.17857142857144,56.29463811902862,105.9356,106.0,20.810000000000002,16.410377730462898
2022-08-12,4,18,1,2,258.0,56,140.0,74.37,85.94,15.0,4,1,89.13,3,4.98,2.0,69.47547746,4,12,126.81,51.2,113.48857142857145,52.82298566235838,60.830093,61.0,13.370000000000005,17.977679171709028
2022-08-12,5,18,1,1,128.0,112,54.0,109.55,45.5,10.0,4,1,48.17,1,4.55,5.0,32.98202575,4,12,74.37,149.36,107.80142857142856,50.40495128740554,105.9356,106.0,3.549999999999997,3.2405294386125028
2022-08-13,1,18,1,3,95.0,34,149.0,31.45,38.87,10.0,2,1,41.58,4,5.06,2.0,37.94862726,5,13,109.55,173.16,87.55714285714285,48.18875170074677,48.00702,48.0,16.55,52.62321144674086
2022-08-13,2,18,1,1,245.0,184,196.0,196.74,44.64,10.0,4,1,42.11,2,2.44,5.0,32.98202575,5,13,31.45,113.44,99.45714285714288,63.49886973122339,207.35054,207.0,10.259999999999991,5.215004574565412
2022-08-13,3,18,1,1,101.0,88,75.0,103.8,65.97,10.0,4,1,66.64,2,2.96,5.0,32.98202575,5,13,196.74,16.36,111.94857142857144,51.98415381266731,105.9356,106.0,2.200000000000003,2.1194605009633936
2022-08-13,4,18,1,2,221.0,48,78.0,38.8,97.24,20.0,2,1,102.19,4,7.16,2.0,69.47547746,5,13,103.8,140.92,97.36,56.62110678301296,60.830093,61.0,22.200000000000003,57.216494845360835
2022-08-13,5,18,1,1,91.0,89,62.0,87.28,95.02,10.0,4,1,98.47,2,7.63,5.0,32.98202575,5,13,38.8,126.81,91.71285714285716,55.14642741957892,105.9356,106.0,18.72,21.44821264894592
2022-08-14,1,18,1,4,188.0,167,69.0,184.72,20.58,10.0,2,1,25.28,1,3.09,5.0,60.88979077,6,14,87.28,74.37,107.47714285714284,64.36450334210777,147.37823,147.0,37.72,20.420095279341705
2022-08-14,2,18,1,1,245.0,176,170.0,166.14,27.72,20.0,2,0,23.02,1,6.45,2.0,32.98202575,6,14,184.72,109.55,115.56142857142856,68.11299445983649,207.35054,207.0,40.860000000000014,24.593716143011928
2022-08-14,3,18,1,3,201.0,68,47.0,64.62,65.32,15.0,3,0,65.13,2,5.01,5.0,37.94862726,6,14,166.14,31.45,120.3,62.18172078673921,79.35342,79.0,14.379999999999995,22.25317239244815
2022-08-14,4,18,1,2,61.0,19,65.0,30.64,11.08,20.0,4,0,11.8,2,5.44,2.0,69.47547746,6,14,64.62,196.74,96.57142857142856,59.7967734437715,48.00702,48.0,17.36,56.65796344647519
2022-08-14,5,18,1,2,224.0,207,158.0,217.48,10.86,10.0,2,1,9.21,3,6.64,5.0,69.47547746,6,14,30.64,103.8,112.81142857142856,75.47007341292563,207.35054,207.0,10.47999999999999,4.818833915762364
2022-08-15,1,18,1,3,452.0,373,94.0,389.77,80.84,5.0,1,1,83.76,1,7.72,5.0,37.94862726,0,15,217.48,38.8,162.95000000000002,120.9721842683954,363.3449,363.0,26.769999999999982,6.868153013315541
2022-08-15,2,18,1,3,238.0,201,53.0,198.39,68.06,5.0,4,1,64.32,2,3.58,5.0,37.94862726,0,15,389.77,87.28,178.82285714285717,116.59904783977775,207.35054,207.0,8.610000000000014,4.339936488734318
2022-08-15,3,18,1,4,372.0,42,51.0,59.42,13.66,0.0,4,0,14.52,4,5.24,5.0,60.88979077,0,15,198.39,184.72,160.92285714285714,124.86754565195396,60.830093,61.0,1.5799999999999983,2.659037361157856
2022-08-15,4,18,1,3,64.0,22,158.0,28.94,48.47,10.0,3,0,51.95,4,3.37,2.0,37.94862726,0,15,59.42,166.14,141.32285714285717,134.32210028066677,48.00702,48.0,19.06,65.860400829302
2022-08-15,5,18,1,4,290.0,152,161.0,164.02,15.73,20.0,2,1,18.37,1,7.4,5.0,60.88979077,0,15,28.94,64.62,155.52285714285716,130.04801148220662,147.37823,147.0,17.02000000000001,10.376783319107432
2022-08-16,1,18,1,4,490.0,284,90.0,291.02,38.03,5.0,2,1,36.64,1,5.16,5.0,60.88979077,1,16,164.02,30.64,192.72,125.5343693973882,269.20044,269.0,22.019999999999982,7.566490275582429
2022-08-16,2,18,1,3,284.0,132,163.0,139.07,81.27,20.0,3,1,76.46,4,5.2,2.0,37.94862726,1,16,291.02,217.48,181.51857142857145,126.45172220107948,147.37823,147.0,7.930000000000007,5.702164377651547
2022-08-16,3,18,1,3,138.0,41,188.0,55.64,56.56,5.0,2,0,56.09,4,6.06,2.0,37.94862726,1,16,139.07,389.77,133.78571428571428,93.51292777955754,48.00702,48.0,7.640000000000001,13.731128684399712
2022-08-16,4,18,1,1,248.0,144,154.0,158.25,24.87,20.0,4,1,23.91,2,2.48,5.0,32.98202575,1,16,55.64,198.39,128.05142857142854,90.05796215559754,147.37823,147.0,11.25,7.109004739336493
2022-08-16,5,18,1,2,205.0,172,157.0,174.34,25.17,15.0,4,0,28.98,4,3.57,5.0,69.47547746,1,16,158.25,59.42,144.46857142857144,85.83736568429286,147.37823,147.0,27.340000000000003,15.682000688310199
2022-08-17,1,18,1,2,75.0,7,72.0,24.76,62.3,0.0,1,1,61.73,3,4.15,2.0,69.47547746,2,17,174.34,28.94,143.87142857142857,86.7843258560305,48.00702,48.0,23.24,93.86106623586429
2022-08-17,2,18,1,3,68.0,24,38.0,40.14,67.85,0.0,4,0,64.41,2,7.81,5.0,37.94862726,2,17,24.76,164.02,126.17428571428572,94.29655134329192,48.00702,48.0,7.859999999999999,19.581464872944693
2022-08-17,3,18,1,1,68.0,12,68.0,19.15,85.51,5.0,3,0,84.2,1,2.99,2.0,32.98202575,2,17,40.14,291.02,87.33571428571429,67.1715259260807,48.00702,48.0,28.85,150.65274151436032
2022-08-17,4,18,1,2,262.0,222,151.0,212.54,24.39,15.0,1,1,24.26,3,2.3,5.0,69.47547746,2,17,19.15,139.07,97.83142857142856,80.93272935563465,222.85416,223.0,10.460000000000008,4.921426555001415
2022-08-17,5,18,1,2,135.0,92,100.0,99.6,90.98,20.0,2,0,85.99,2,5.16,2.0,69.47547746,2,17,212.54,55.64,104.11142857142856,78.79042082820558,105.9356,106.0,6.400000000000006,6.425702811244986
2022-08-18,1,18,1,2,322.0,253,44.0,260.78,66.76,15.0,2,0,65.79,4,3.13,5.0,69.47547746,3,18,99.6,158.25,118.7585714285714,97.77513938088956,269.20044,269.0,8.220000000000027,3.152082214893791
2022-08-18,2,18,1,1,144.0,68,46.0,59.27,94.07,0.0,2,0,90.28,3,6.93,5.0,32.98202575,3,18,260.78,174.34,102.31999999999998,96.53831346500044,79.35342,79.0,19.729999999999997,33.288341488105274
2022-08-18,3,18,1,2,167.0,99,150.0,104.31,93.56,10.0,1,0,91.81,3,5.37,2.0,69.47547746,3,18,59.27,24.76,113.6842857142857,90.37168930904986,105.9356,106.0,1.6899999999999977,1.620170645192213
2022-08-18,4,18,1,4,66.0,44,171.0,62.89,75.3,20.0,4,1,70.46,3,6.87,2.0,60.88979077,3,18,104.31,40.14,116.9342857142857,87.65425771312023,60.830093,61.0,1.8900000000000006,3.0052472571155993
2022-08-18,5,18,1,4,301.0,258,113.0,262.6,45.29,5.0,3,0,49.2,4,3.7,5.0,60.88979077,3,18,62.89,19.15,151.71285714285713,90.63618109678656,269.20044,269.0,6.399999999999977,2.437166793602428
2022-08-19,1,18,1,3,126.0,67,36.0,57.75,71.07,5.0,1,1,74.49,2,3.11,5.0,37.94862726,4,19,262.6,212.54,129.6,92.1915867455738,79.35342,79.0,21.25,36.79653679653679
2022-08-19,2,18,1,1,378.0,40,197.0,47.05,35.92,0.0,3,1,38.36,3,6.35,2.0,32.98202575,4,19,57.75,99.6,122.09285714285714,97.05302171395552,48.00702,48.0,0.9500000000000028,2.0191285866099955
2022-08-19,3,18,1,2,485.0,24,143.0,33.74,95.68,15.0,1,0,92.94,1,4.36,2.0,69.47547746,4,19,47.05,260.78,89.65857142857143,79.29266221380398,48.00702,48.0,14.259999999999998,42.26437462951985
2022-08-19,4,18,1,1,149.0,4,162.0,11.09,67.05,20.0,1,1,64.84,4,6.5,2.0,32.98202575,4,19,33.74,59.27,82.7757142857143,84.30292281551179,48.00702,48.0,36.91,332.8223624887285
2022-08-19,5,18,1,2,205.0,195,110.0,187.47,95.6,15.0,3,0,94.21,2,2.09,5.0,69.47547746,4,19,11.09,104.31,94.6557142857143,93.23011313539271,207.35054,207.0,19.53,10.417666826692273
2022-08-20,1,18,1,2,293.0,65,123.0,76.07,53.79,10.0,3,0,56.24,4,7.38,2.0,69.47547746,5,20,187.47,62.89,96.53857142857144,92.6127025896146,79.35342,79.0,2.930000000000007,3.851715525174191
2022-08-20,2,18,1,2,376.0,25,72.0,15.85,74.03,15.0,1,1,76.06,1,2.75,2.0,69.47547746,5,20,76.07,262.6,61.28857142857142,60.1373235266789,48.00702,48.0,32.15,202.8391167192429
2022-08-20,3,18,1,1,306.0,209,64.0,214.74,83.81,0.0,2,1,86.15,2,2.81,5.0,32.98202575,5,20,15.85,57.75,83.71571428571428,83.37962218215034,207.35054,207.0,7.740000000000009,3.6043587594300126
2022-08-20,4,18,1,1,55.0,25,70.0,38.37,19.24,20.0,3,1,16.51,3,5.66,2.0,32.98202575,5,20,214.74,47.05,82.47571428571429,84.07740914521256,48.00702,48.0,9.630000000000003,25.09773260359657
2022-08-20,5,18,1,4,178.0,40,63.0,45.07,24.27,0.0,4,0,25.26,2,5.33,2.0,60.88979077,5,20,38.37,33.74,84.09428571428573,83.08604332400321,48.00702,48.0,2.9299999999999997,6.5009984468604385
2022-08-21,1,18,1,3,447.0,22,120.0,23.2,91.05,0.0,4,1,89.49,1,6.36,2.0,37.94862726,6,21,45.07,11.09,85.82428571428571,81.42202974976409,48.00702,48.0,24.8,106.89655172413795
2022-08-21,2,18,1,3,192.0,120,37.0,131.89,30.25,0.0,2,0,30.85,2,3.33,5.0,37.94862726,6,21,23.2,187.47,77.88428571428571,72.02566113479841,105.9356,106.0,25.889999999999986,19.629994692546813
2022-08-21,3,18,1,4,300.0,242,134.0,245.46,99.39,0.0,4,0,94.65,2,5.49,5.0,60.88979077,6,21,131.89,76.07,102.08285714285716,95.83449930553653,222.85416,223.0,22.460000000000008,9.150167033325188
2022-08-21,4,18,1,4,410.0,121,149.0,122.8,34.38,0.0,3,1,31.36,1,4.17,2.0,60.88979077,6,21,245.46,15.85,117.36142857142856,88.00052905685126,105.9356,106.0,16.799999999999997,13.680781758957652
2022-08-21,5,18,1,1,470.0,324,170.0,327.25,85.26,5.0,2,1,90.15,1,7.36,5.0,32.98202575,6,21,122.8,214.74,133.43428571428572,114.91071009805,307.0379,307.0,20.25,6.187929717341483
2022-08-22,1,18,1,4,335.0,126,167.0,116.03,94.02,0.0,3,0,95.22,4,6.49,2.0,60.88979077,0,22,327.25,38.37,144.5285714285714,107.72722983358956,105.9356,106.0,10.030000000000001,8.644316125140051
2022-08-22,2,18,1,4,475.0,72,82.0,77.09,46.36,5.0,2,0,45.66,1,5.53,2.0,60.88979077,0,22,116.03,45.07,149.10285714285712,103.39279564107048,79.35342,79.0,1.9099999999999966,2.4776235568815625
2022-08-22,3,18,1,3,249.0,58,111.0,69.81,17.16,15.0,4,1,14.8,2,4.13,2.0,37.94862726,0,22,77.09,23.2,155.76142857142855,95.10160609028824,60.830093,61.0,8.810000000000002,12.619968485890276
2022-08-22,4,18,1,3,53.0,5,195.0,2.15,87.54,0.0,2,0,83.92,2,6.09,2.0,37.94862726,0,22,69.81,131.89,137.2271428571429,111.7197987100295,48.00702,48.0,45.85,2132.5581395348836
2022-08-22,5,18,1,1,301.0,50,163.0,48.43,78.41,0.0,4,0,80.77,4,7.94,2.0,32.98202575,0,22,2.15,245.46,109.08,104.49292655486308,60.830093,61.0,12.57,25.954986578567002
2022-08-23,1,18,1,4,131.0,83,75.0,86.88,22.64,15.0,1,1,20.94,4,7.28,5.0,60.88979077,1,23,48.43,122.8,103.94857142857144,104.58880667142348,105.9356,106.0,19.120000000000005,22.00736648250461
2022-08-23,2,18,1,2,127.0,63,58.0,57.84,64.24,0.0,3,1,61.32,4,2.57,2.0,69.47547746,1,23,86.88,327.25,65.46142857142857,35.41789116090573,79.35342,79.0,21.159999999999997,36.58367911479944
2022-08-23,3,18,1,3,61.0,27,134.0,30.5,45.17,10.0,2,1,49.73,2,5.02,2.0,37.94862726,1,23,57.84,116.03,53.24285714285715,29.28773560968684,48.00702,48.0,17.5,57.377049180327866
2022-08-23,4,18,1,3,222.0,93,71.0,97.03,97.89,20.0,3,0,93.76,2,6.19,5.0,37.94862726,1,23,30.5,77.09,56.09142857142857,32.75783846581517,105.9356,106.0,8.969999999999999,9.244563537050396
2022-08-23,5,18,1,2,464.0,375,193.0,368.73,22.68,20.0,3,1,26.43,1,2.9,5.0,69.47547746,1,23,97.03,69.81,98.7942857142857,123.30747136827564,363.3449,363.0,5.730000000000018,1.5539825888861818
2022-08-24,1,18,1,4,351.0,177,35.0,191.36,26.78,20.0,3,0,29.58,3,4.7,5.0,60.88979077,2,24,368.73,2.15,125.82428571428572,119.26325375084352,207.35054,207.0,15.639999999999986,8.173076923076914
2022-08-24,2,18,1,4,135.0,20,25.0,37.17,16.32,5.0,3,1,13.27,3,6.78,5.0,60.88979077,2,24,191.36,48.43,124.21571428571428,120.55008403939318,48.00702,48.0,10.829999999999998,29.136400322840995
2022-08-24,3,18,1,4,479.0,259,151.0,258.78,42.32,10.0,1,1,38.74,3,7.18,5.0,60.88979077,2,24,37.17,86.88,148.7728571428571,128.89669968806865,269.20044,269.0,10.220000000000027,3.9493005641858057
2022-08-24,4,18,1,2,449.0,415,199.0,410.14,74.26,20.0,4,1,77.83,4,5.7,5.0,69.47547746,2,24,258.78,57.84,199.10142857142856,153.83941751369284,363.3449,363.0,47.139999999999986,11.493636319305601
2022-08-24,5,18,1,4,183.0,92,83.0,108.85,15.28,15.0,2,1,20.21,2,4.59,5.0,60.88979077,2,24,410.14,30.5,210.2942857142857,141.91624089078508,105.9356,106.0,2.8499999999999943,2.6182820395038995
2022-08-25,1,18,1,4,96.0,60,131.0,76.97,50.1,20.0,4,1,53.28,2,7.67,2.0,60.88979077,3,25,108.85,97.03,207.42857142857144,144.75864803510805,60.830093,61.0,15.969999999999999,20.748343510458618
2022-08-25,2,18,1,2,173.0,127,160.0,139.38,30.09,0.0,1,1,34.09,3,5.0,2.0,69.47547746,3,25,76.97,368.73,174.66428571428574,127.035667807266,147.37823,147.0,7.6200000000000045,5.467068445975036
2022-08-25,3,18,1,1,101.0,94,84.0,89.11,94.59,5.0,1,1,94.78,4,7.78,5.0,32.98202575,3,25,139.38,191.36,160.05714285714285,130.62387093155223,105.9356,106.0,16.89,18.954101672090676
2022-08-25,4,18,1,1,488.0,27,167.0,24.93,74.13,5.0,4,0,70.01,1,4.65,2.0,32.98202575,3,25,89.11,37.17,158.30857142857144,132.60987035015785,48.00702,48.0,23.07,92.53910950661853
2022-08-25,5,18,1,3,247.0,125,61.0,123.16,19.22,0.0,3,1,22.29,3,5.45,5.0,37.94862726,3,25,24.93,258.78,138.93428571428572,125.18362497509304,105.9356,106.0,17.159999999999997,13.93309516076648
2022-08-26,1,18,1,1,165.0,165,121.0,156.62,95.32,15.0,3,0,93.37,4,5.13,5.0,32.98202575,4,26,123.16,410.14,102.71714285714286,43.97748428240904,147.37823,147.0,9.620000000000005,6.142255139828888
2022-08-26,2,18,1,1,188.0,44,39.0,35.76,22.69,10.0,4,0,25.9,4,2.68,2.0,32.98202575,4,26,156.62,108.85,92.27571428571429,50.475402873460204,60.830093,61.0,25.240000000000002,70.58165548098435
2022-08-26,3,18,1,1,196.0,21,52.0,34.09,96.41,0.0,2,0,99.08,4,5.27,2.0,32.98202575,4,26,35.76,76.97,86.15,55.038228532539314,48.00702,48.0,13.909999999999997,40.803754766793766
2022-08-26,4,18,1,2,140.0,38,20.0,29.4,40.1,10.0,2,1,39.28,3,5.49,5.0,69.47547746,4,26,34.09,139.38,70.43857142857142,52.96921477882934,48.00702,48.0,18.6,63.26530612244898
2022-08-26,5,18,1,4,101.0,90,162.0,106.33,94.24,20.0,2,0,93.05,4,2.75,2.0,60.88979077,4,26,29.4,89.11,72.89857142857143,54.36242189496114,105.9356,106.0,0.3299999999999983,0.3103545565691698
