ds,Store_ID,Product_ID,Category_Code,Region_Code,y,Price,Discount,Weather_Code,Promotion,Competitor_Pricing,Seasonality_Code
2023-06-19,4,16,2,1,85,27.84,20,3,1,25.35,0
2023-06-19,4,17,2,1,213,24.99,5,0,0,26.33,2
2023-06-19,4,18,2,0,285,59.58,10,2,1,63.14,0
2023-06-19,4,19,2,0,16,39.66,10,1,0,36.41,2
2023-06-19,4,20,2,1,39,55.01,5,0,0,52.52,2
2023-06-19,5,1,0,0,60,26.48,0,3,0,29.12,0
2023-06-19,5,2,0,0,42,50.47,0,3,1,47.14,1
2023-06-19,5,3,0,0,328,39.51,20,2,0,34.97,2
2023-06-19,5,4,0,1,270,45.32,0,1,1,45.09,1
2023-06-19,5,5,0,3,182,62.48,10,3,1,66.39,1
2023-06-19,5,6,1,1,220,73.4,20,2,0,75.15,1
2023-06-19,5,7,1,3,55,70.07,0,2,0,74.97,2
2023-06-19,5,8,1,1,119,69.94,15,2,0,68.74,3
2023-06-19,5,9,1,1,178,82.64,10,0,0,85.16,1
2023-06-19,5,10,1,3,36,21.52,15,0,1,16.71,2
2023-06-19,5,11,1,0,89,33.47,20,3,1,36.54,2
2023-06-19,5,12,1,1,315,45.25,0,3,0,48.91,0
2023-06-19,5,13,1,0,254,38.36,15,1,1,43.1,2
2023-06-19,5,14,2,0,210,92.37,0,3,0,91.35,3
2023-06-19,5,15,2,0,282,74.65,5,2,0,78.83,2
2023-06-19,5,16,2,1,6,85.9,20,2,1,90.85,0
2023-06-19,5,17,2,0,362,21.94,15,1,1,23.68,1
2023-06-19,5,18,2,3,232,78.02,10,0,0,82.0,1
2023-06-19,5,19,2,3,46,52.95,15,2,0,57.8,1
2023-06-19,5,20,2,1,209,38.23,5,2,1,35.88,3
2023-06-20,1,1,0,2,47,49.52,10,0,0,53.01,0
2023-06-20,1,2,0,1,151,29.05,5,1,0,30.31,1
2023-06-20,1,3,0,2,302,82.69,20,0,1,81.87,2
2023-06-20,1,4,0,1,45,49.7,5,2,1,52.96,1
2023-06-20,1,5,0,1,53,40.5,15,0,1,40.95,0
2023-06-20,1,6,1,0,86,80.48,10,3,0,85.13,0
2023-06-20,1,7,1,3,24,64.22,20,2,1,64.14,3
2023-06-20,1,8,1,0,338,93.53,0,0,1,88.54,3
2023-06-20,1,9,1,1,83,57.91,0,0,0,53.69,1
2023-06-20,1,10,1,1,264,40.79,0,2,0,37.67,3
2023-06-20,1,11,1,0,60,90.45,0,2,1,86.93,1
2023-06-20,1,12,1,0,256,52.13,15,3,0,53.06,0
2023-06-20,1,13,1,1,165,82.12,15,3,1,84.22,0
2023-06-20,1,14,2,0,211,18.25,15,1,1,17.86,2
2023-06-20,1,15,2,0,245,19.41,15,1,1,20.49,2
2023-06-20,1,16,2,2,51,31.11,0,1,1,29.55,1
2023-06-20,1,17,2,2,31,82.83,20,1,1,83.87,3
2023-06-20,1,18,2,2,35,25.48,15,0,0,28.1,0
2023-06-20,1,19,2,1,76,23.83,0,3,1,25.83,3
2023-06-20,1,20,2,1,120,75.17,0,2,0,77.38,0
2023-06-20,2,1,0,0,127,81.47,15,2,0,76.73,2
2023-06-20,2,2,0,1,421,75.01,15,2,0,78.96,1
2023-06-20,2,3,0,2,135,14.42,15,3,1,17.91,2
2023-06-20,2,4,0,3,9,96.01,0,2,1,97.6,3
2023-06-20,2,5,0,1,418,55.28,20,0,0,53.0,3
2023-06-20,2,6,1,0,42,47.39,20,0,0,52.1,1
2023-06-20,2,7,1,0,102,25.41,5,2,1,20.98,0
2023-06-20,2,8,1,2,24,70.11,0,0,1,71.21,1
2023-06-20,2,9,1,3,32,91.53,15,2,0,92.4,1
2023-06-20,2,10,1,2,318,89.41,10,3,0,93.31,2
2023-06-20,2,11,1,1,147,72.79,0,0,1,76.43,3
2023-06-20,2,12,1,0,32,53.47,0,0,1,51.48,2
2023-06-20,2,13,1,0,55,30.14,0,0,0,34.44,0
2023-06-20,2,14,2,2,198,22.07,0,2,1,21.9,1
2023-06-20,2,15,2,3,119,16.91,10,3,0,21.22,2
2023-06-20,2,16,2,1,25,44.96,5,1,0,44.09,3
2023-06-20,2,17,2,1,193,27.71,5,0,0,29.31,3
2023-06-20,2,18,2,1,301,45.46,0,1,0,41.48,2
2023-06-20,2,19,2,1,103,60.4,20,2,0,57.01,0
2023-06-20,2,20,2,2,217,63.76,5,0,1,65.51,1
2023-06-20,3,1,0,2,90,64.29,10,1,1,62.37,2
2023-06-20,3,2,0,3,56,53.08,20,3,0,56.19,2
2023-06-20,3,3,0,3,99,19.11,15,3,1,23.76,0
2023-06-20,3,4,0,0,17,88.69,15,0,1,88.06,3
2023-06-20,3,5,0,3,157,70.83,15,0,0,73.62,1
2023-06-20,3,6,1,0,53,30.61,20,2,1,30.53,3
2023-06-20,3,7,1,3,52,52.92,20,2,0,56.87,3
2023-06-20,3,8,1,2,186,36.53,15,2,1,40.17,3
2023-06-20,3,9,1,3,22,94.93,0,1,0,98.66,0
2023-06-20,3,10,1,0,186,37.37,20,2,0,41.36,2
2023-06-20,3,11,1,1,129,86.97,0,1,0,84.66,0
2023-06-20,3,12,1,1,76,99.04,20,0,0,94.66,0
2023-06-20,3,13,1,2,368,55.78,5,3,0,55.22,2
2023-06-20,3,14,2,3,288,68.89,0,0,1,67.67,2
2023-06-20,3,15,2,0,237,39.51,5,0,1,40.23,3
2023-06-20,3,16,2,1,134,86.18,15,2,1,88.71,3
2023-06-20,3,17,2,0,58,14.1,15,2,0,18.15,2
2023-06-20,3,18,2,3,3,28.55,10,0,1,28.89,0
2023-06-20,3,19,2,1,78,14.29,0,2,1,13.29,3
2023-06-20,3,20,2,2,67,88.41,20,0,0,89.68,2
2023-06-20,4,1,0,1,54,69.83,10,0,1,70.63,0
2023-06-20,4,2,0,0,373,21.85,20,2,1,23.64,2
2023-06-20,4,3,0,0,14,26.96,10,1,0,28.97,0
2023-06-20,4,4,0,3,13,34.69,0,2,1,32.23,2
2023-06-20,4,5,0,0,45,13.22,20,3,0,13.42,3
2023-06-20,4,6,1,3,180,83.39,10,3,0,85.12,0
2023-06-20,4,7,1,2,256,41.97,0,1,1,39.09,0
2023-06-20,4,8,1,2,231,26.06,5,1,1,24.27,1
2023-06-20,4,9,1,2,161,34.9,20,2,1,38.61,2
2023-06-20,4,10,1,0,150,94.99,10,2,1,96.72,2
2023-06-20,4,11,1,3,60,52.56,5,0,0,54.38,3
2023-06-20,4,12,1,0,211,10.09,20,1,0,15.01,0
2023-06-20,4,13,1,0,16,35.04,10,2,0,34.46,3
2023-06-20,4,14,2,1,410,10.38,0,3,0,10.19,3
2023-06-20,4,15,2,0,138,79.74,10,1,0,81.77,0
2023-06-20,4,16,2,1,174,94.0,15,0,0,93.01,2
2023-06-20,4,17,2,1,56,68.19,5,1,0,67.7,3
2023-06-20,4,18,2,2,29,24.86,5,2,1,28.01,1
2023-06-20,4,19,2,3,153,20.22,20,0,1,23.49,2
2023-06-20,4,20,2,2,38,74.92,5,2,0,70.3,2
2023-06-20,5,1,0,2,80,14.03,10,1,1,12.58,1
2023-06-20,5,2,0,1,389,93.41,10,0,1,97.64,3
2023-06-20,5,3,0,3,174,47.88,10,1,0,50.83,1
2023-06-20,5,4,0,1,217,71.36,0,1,1,70.64,0
2023-06-20,5,5,0,3,109,69.16,0,2,1,67.9,0
2023-06-20,5,6,1,1,84,31.91,5,2,1,28.56,1
2023-06-20,5,7,1,2,125,84.59,5,1,1,82.72,1
2023-06-20,5,8,1,1,54,69.07,10,2,1,66.32,0
2023-06-20,5,9,1,0,44,92.44,20,3,0,88.53,1
2023-06-20,5,10,1,3,61,89.81,10,3,1,89.0,1
2023-06-20,5,11,1,3,180,33.79,0,3,1,30.01,0
2023-06-20,5,12,1,2,47,99.6,5,3,0,104.29,0
2023-06-20,5,13,1,0,19,48.39,10,3,1,51.52,0
2023-06-20,5,14,2,2,129,45.8,20,1,0,50.14,2
2023-06-20,5,15,2,2,442,64.87,20,0,1,64.77,1
2023-06-20,5,16,2,3,268,35.08,10,0,0,32.36,0
2023-06-20,5,17,2,1,40,23.92,20,1,0,25.33,0
2023-06-20,5,18,2,1,112,10.5,20,0,1,11.1,0
2023-06-20,5,19,2,3,11,62.93,15,3,0,58.6,0
2023-06-20,5,20,2,0,364,45.98,15,3,1,42.72,1
2023-06-21,1,1,0,1,176,25.44,5,0,0,30.42,1
2023-06-21,1,2,0,0,129,38.17,5,1,1,34.69,1
2023-06-21,1,3,0,2,234,34.72,10,1,0,39.08,2
2023-06-21,1,4,0,1,126,39.08,15,1,1,42.79,1
2023-06-21,1,5,0,1,71,34.38,20,3,0,37.9,1
2023-06-21,1,6,1,2,240,22.34,20,3,0,18.57,0
2023-06-21,1,7,1,1,179,82.95,10,2,1,81.61,2
2023-06-21,1,8,1,3,253,37.9,20,1,1,33.11,1
2023-06-21,1,9,1,1,44,89.19,5,3,0,92.64,1
2023-06-21,1,10,1,3,98,17.86,10,3,0,17.44,1
2023-06-21,1,11,1,2,304,13.47,0,1,0,15.11,1
2023-06-21,1,12,1,2,63,47.17,15,1,0,43.65,3
2023-06-21,1,13,1,0,19,64.46,20,1,0,59.64,0
2023-06-21,1,14,2,0,5,76.86,5,2,0,72.03,1
2023-06-21,1,15,2,2,428,42.01,10,1,1,39.31,0
2023-06-21,1,16,2,2,113,27.49,15,3,1,24.55,2
2023-06-21,1,17,2,3,11,63.38,20,2,1,61.12,0
2023-06-21,1,18,2,3,182,57.2,5,0,0,60.65,3
2023-06-21,1,19,2,3,47,79.81,0,3,1,80.74,0
2023-06-21,1,20,2,2,41,11.71,10,3,0,15.77,1
2023-06-21,2,1,0,2,186,11.13,5,0,1,13.4,1
2023-06-21,2,2,0,0,34,70.31,15,3,0,72.7,3
2023-06-21,2,3,0,2,247,27.83,10,0,1,27.16,3
2023-06-21,2,4,0,1,157,76.33,5,2,1,80.01,2
2023-06-21,2,5,0,2,171,30.86,10,3,0,30.69,2
2023-06-21,2,6,1,0,8,20.51,10,2,0,18.56,0
2023-06-21,2,7,1,2,107,13.97,10,3,1,13.44,2
2023-06-21,2,8,1,3,0,10.24,0,2,1,9.92,0
2023-06-21,2,9,1,2,210,79.99,20,2,1,81.47,1
2023-06-21,2,10,1,2,155,48.18,0,1,0,53.1,1
2023-06-21,2,11,1,2,115,61.38,10,0,0,66.36,0
2023-06-21,2,12,1,3,25,39.39,15,2,0,41.56,2
2023-06-21,2,13,1,3,94,60.6,0,3,1,57.91,3
2023-06-21,2,14,2,3,59,34.78,15,2,0,31.64,2
2023-06-21,2,15,2,1,312,32.3,15,2,0,29.51,1
2023-06-21,2,16,2,0,167,79.91,20,0,0,78.83,1
2023-06-21,2,17,2,0,0,47.78,0,0,1,50.89,0
2023-06-21,2,18,2,1,39,86.36,0,1,0,88.0,0
2023-06-21,2,19,2,2,57,22.51,20,0,0,26.47,2
2023-06-21,2,20,2,1,289,96.09,20,1,0,99.01,2
2023-06-21,3,1,0,1,96,49.19,10,0,1,50.52,2
2023-06-21,3,2,0,3,140,41.53,10,1,0,44.3,1
2023-06-21,3,3,0,0,29,87.52,0,0,1,83.75,1
2023-06-21,3,4,0,0,164,11.79,10,0,1,14.57,3
2023-06-21,3,5,0,0,254,55.71,15,0,0,59.3,3
2023-06-21,3,6,1,1,75,18.02,20,1,1,20.49,1
2023-06-21,3,7,1,0,42,85.57,20,2,1,80.9,3
2023-06-21,3,8,1,2,264,54.44,10,0,1,56.75,0
2023-06-21,3,9,1,0,284,80.27,20,1,0,81.33,1
2023-06-21,3,10,1,0,23,38.52,15,1,1,38.35,3
2023-06-21,3,11,1,1,63,19.02,20,2,0,15.86,0
2023-06-21,3,12,1,1,331,34.0,5,1,1,35.46,2
2023-06-21,3,13,1,0,118,35.3,0,3,0,33.98,1
2023-06-21,3,14,2,0,123,24.88,20,2,1,29.69,2
2023-06-21,3,15,2,0,253,43.79,0,3,1,44.57,2
2023-06-21,3,16,2,3,40,29.17,15,0,0,30.14,0
2023-06-21,3,17,2,3,256,13.39,15,0,0,9.79,0
2023-06-21,3,18,2,1,0,63.67,5,0,1,58.78,1
2023-06-21,3,19,2,2,52,18.74,15,3,0,16.24,3
2023-06-21,3,20,2,1,403,91.99,15,3,1,87.84,3
2023-06-21,4,1,0,2,146,26.89,10,0,0,24.4,3
2023-06-21,4,2,0,2,85,93.2,0,2,0,91.48,3
2023-06-21,4,3,0,2,283,81.2,10,3,0,84.12,1
2023-06-21,4,4,0,1,141,22.91,20,1,1,25.97,3
2023-06-21,4,5,0,0,226,80.75,20,1,1,77.14,0
2023-06-21,4,6,1,1,186,42.51,0,2,0,38.18,0
2023-06-21,4,7,1,0,34,45.92,10,0,1,48.74,1
2023-06-21,4,8,1,2,4,10.13,20,1,0,9.48,2
2023-06-21,4,9,1,3,95,12.08,20,2,1,16.38,1
2023-06-21,4,10,1,1,58,81.07,5,3,0,78.09,2
2023-06-21,4,11,1,1,50,12.08,10,3,0,8.76,2
2023-06-21,4,12,1,0,397,37.06,10,0,0,36.43,1
2023-06-21,4,13,1,1,46,45.07,20,0,0,49.04,0
2023-06-21,4,14,2,2,328,76.18,5,0,1,76.24,0
2023-06-21,4,15,2,3,192,46.41,5,0,1,42.76,1
2023-06-21,4,16,2,3,55,26.98,20,3,1,27.7,3
2023-06-21,4,17,2,2,39,50.89,5,1,1,53.25,1
2023-06-21,4,18,2,2,157,55.86,15,3,0,55.03,0
2023-06-21,4,19,2,1,144,88.6,0,1,1,90.58,0
2023-06-21,4,20,2,3,358,63.32,0,3,0,60.95,2
2023-06-21,5,1,0,0,70,46.85,10,1,1,44.44,3
2023-06-21,5,2,0,3,4,16.86,5,3,0,12.13,2
2023-06-21,5,3,0,0,67,32.06,5,0,1,33.55,3
2023-06-21,5,4,0,0,199,18.77,10,0,1,15.83,2
2023-06-21,5,5,0,3,58,57.83,15,3,0,60.75,2
2023-06-21,5,6,1,0,72,69.33,0,1,0,73.87,3
2023-06-21,5,7,1,2,38,20.6,10,1,1,24.66,0
2023-06-21,5,8,1,1,43,13.49,0,1,0,11.69,2
2023-06-21,5,9,1,2,47,34.84,0,1,1,35.89,0
2023-06-21,5,10,1,2,90,38.16,10,1,0,41.03,1
2023-06-21,5,11,1,1,222,23.75,5,2,1,27.46,1
2023-06-21,5,12,1,1,369,54.46,5,2,0,53.47,0
2023-06-21,5,13,1,2,35,61.79,15,0,0,63.84,3
2023-06-21,5,14,2,2,43,18.48,15,2,1,22.72,0
2023-06-21,5,15,2,0,199,60.52,0,1,0,56.61,0
2023-06-21,5,16,2,1,11,45.57,10,0,0,48.8,2
2023-06-21,5,17,2,1,5,60.42,15,3,1,58.45,2
2023-06-21,5,18,2,1,120,45.49,10,2,1,49.61,0
2023-06-21,5,19,2,2,214,96.35,5,0,1,96.41,0
2023-06-21,5,20,2,2,8,35.02,5,3,1,36.4,3
2023-06-22,1,1,0,3,286,51.22,0,1,1,53.27,0
2023-06-22,1,2,0,1,39,82.78,20,2,1,78.95,2
2023-06-22,1,3,0,0,38,81.31,0,1,1,78.84,3
2023-06-22,1,4,0,1,21,80.81,15,2,1,80.54,0
2023-06-22,1,5,0,1,91,13.11,10,2,1,14.48,0
2023-06-22,1,6,1,2,156,80.63,5,1,1,79.49,0
2023-06-22,1,7,1,0,40,23.11,10,1,1,18.68,0
2023-06-22,1,8,1,1,232,39.65,20,0,0,39.98,2
2023-06-22,1,9,1,2,73,58.62,5,0,0,54.14,1
2023-06-22,1,10,1,2,44,62.66,15,0,0,60.86,2
2023-06-22,1,11,1,1,211,20.4,15,2,1,16.24,3
2023-06-22,1,12,1,1,24,64.95,5,1,1,66.74,2
2023-06-22,1,13,1,2,153,73.31,15,0,1,69.29,3
2023-06-22,1,14,2,3,20,59.64,10,3,1,60.53,1
2023-06-22,1,15,2,2,138,64.48,10,3,0,60.74,1
2023-06-22,1,16,2,2,326,29.54,20,1,0,25.35,1
2023-06-22,1,17,2,0,259,70.28,0,1,0,71.89,0
2023-06-22,1,18,2,0,97,96.97,0,0,1,94.26,2
2023-06-22,1,19,2,0,156,28.58,20,0,1,26.86,1
2023-06-22,1,20,2,2,8,67.03,0,1,1,64.09,3
2023-06-22,2,1,0,2,140,23.34,5,0,1,24.46,3
2023-06-22,2,2,0,0,157,25.05,20,0,1,27.62,3
2023-06-22,2,3,0,1,237,56.28,0,2,0,52.85,2
2023-06-22,2,4,0,0,131,95.54,10,1,0,92.73,3
2023-06-22,2,5,0,1,102,79.29,15,0,1,77.32,2
2023-06-22,2,6,1,2,80,64.88,5,3,1,65.01,3
2023-06-22,2,7,1,0,147,73.23,0,1,0,76.61,2
2023-06-22,2,8,1,1,394,94.25,10,2,1,97.06,1
2023-06-22,2,9,1,0,139,55.68,20,1,1,55.38,3
2023-06-22,2,10,1,1,77,36.54,20,2,0,37.87,1
2023-06-22,2,11,1,3,173,79.72,5,0,0,82.96,2
2023-06-22,2,12,1,1,142,22.12,10,3,1,23.82,1
2023-06-22,2,13,1,2,116,85.23,10,1,0,81.99,0
2023-06-22,2,14,2,1,383,78.56,0,3,1,80.53,3
2023-06-22,2,15,2,1,221,62.35,10,1,1,66.3,0
2023-06-22,2,16,2,1,192,30.02,10,0,1,27.7,3
2023-06-22,2,17,2,0,35,33.83,5,2,0,30.16,1
2023-06-22,2,18,2,1,97,99.35,10,2,0,94.72,1
2023-06-22,2,19,2,1,183,83.6,20,0,0,82.22,0
2023-06-22,2,20,2,1,139,14.38,0,2,1,13.44,3
2023-06-22,3,1,0,1,59,67.19,20,1,1,63.03,0
2023-06-22,3,2,0,1,163,73.75,5,3,0,72.93,2
2023-06-22,3,3,0,2,174,48.64,5,2,0,49.48,1
2023-06-22,3,4,0,0,166,33.17,20,0,1,34.17,3
2023-06-22,3,5,0,1,232,44.48,0,1,1,44.84,1
2023-06-22,3,6,1,1,14,35.4,20,2,1,35.95,2
2023-06-22,3,7,1,2,53,44.78,0,1,0,48.72,0
2023-06-22,3,8,1,2,245,97.11,20,2,1,94.55,3
2023-06-22,3,9,1,1,59,49.18,0,0,0,49.41,2
2023-06-22,3,10,1,0,436,32.97,5,0,0,33.82,1
2023-06-22,3,11,1,3,134,31.28,10,0,0,27.88,3
2023-06-22,3,12,1,2,4,66.27,20,2,0,65.2,0
2023-06-22,3,13,1,0,68,89.39,10,3,1,85.61,3
2023-06-22,3,14,2,3,92,31.78,0,2,1,34.13,0
2023-06-22,3,15,2,2,60,36.53,5,0,0,40.31,2
2023-06-22,3,16,2,2,132,64.93,5,0,0,63.76,0
2023-06-22,3,17,2,1,131,33.23,5,1,0,31.86,0
2023-06-22,3,18,2,1,181,40.72,20,0,0,45.65,2
2023-06-22,3,19,2,2,414,27.17,10,0,1,32.05,2
2023-06-22,3,20,2,2,58,34.52,20,3,1,32.06,3
2023-06-22,4,1,0,3,299,68.14,5,0,0,70.09,3
2023-06-22,4,2,0,1,153,92.68,10,3,0,94.22,2
2023-06-22,4,3,0,0,1,35.36,0,0,1,35.16,0
2023-06-22,4,4,0,0,277,42.72,10,3,1,41.75,2
2023-06-22,4,5,0,2,7,72.82,15,2,0,72.55,1
2023-06-22,4,6,1,0,145,96.35,20,2,1,98.69,3
2023-06-22,4,7,1,3,121,59.17,0,3,0,54.83,0
2023-06-22,4,8,1,1,68,71.44,0,0,1,75.84,3
2023-06-22,4,9,1,1,102,52.15,5,2,0,51.27,2
2023-06-22,4,10,1,0,228,86.56,5,2,1,86.81,2
2023-06-22,4,11,1,2,117,44.78,5,0,1,46.52,1
2023-06-22,4,12,1,1,5,42.43,10,0,0,46.02,3
2023-06-22,4,13,1,1,191,96.18,5,3,1,100.03,3
2023-06-22,4,14,2,0,267,20.7,5,0,0,24.51,0
2023-06-22,4,15,2,3,8,22.52,5,1,1,17.77,1
2023-06-22,4,16,2,1,3,92.33,5,3,1,97.16,3
2023-06-22,4,17,2,0,67,91.13,20,3,1,88.28,0
2023-06-22,4,18,2,1,123,89.9,20,1,1,94.14,1
2023-06-22,4,19,2,1,14,21.09,20,1,0,20.28,3
2023-06-22,4,20,2,1,112,40.86,10,3,1,44.87,3
2023-06-22,5,1,0,2,101,18.41,15,1,0,21.75,2
2023-06-22,5,2,0,2,297,99.32,5,0,1,100.85,2
2023-06-22,5,3,0,2,56,95.63,5,3,1,96.8,2
2023-06-22,5,4,0,0,146,54.28,15,0,0,54.54,1
2023-06-22,5,5,0,3,293,62.83,5,1,1,61.96,3
2023-06-22,5,6,1,0,73,51.54,10,1,0,53.48,2
2023-06-22,5,7,1,1,433,38.4,20,2,1,37.92,1
2023-06-22,5,8,1,1,231,92.56,20,1,1,91.82,0
2023-06-22,5,9,1,1,206,42.6,5,0,1,44.45,1
2023-06-22,5,10,1,2,9,86.92,0,2,0,90.15,2
2023-06-22,5,11,1,3,123,36.08,10,2,0,33.19,2
2023-06-22,5,12,1,1,115,92.89,0,3,1,92.56,0
2023-06-22,5,13,1,1,12,27.58,20,0,0,26.8,0
2023-06-22,5,14,2,2,166,56.48,5,3,1,54.68,3
2023-06-22,5,15,2,3,61,14.51,10,2,1,11.22,0
2023-06-22,5,16,2,1,30,11.01,20,0,1,12.41,3
2023-06-22,5,17,2,3,314,66.76,0,1,1,70.16,3
2023-06-22,5,18,2,2,155,41.26,5,3,1,45.18,1
2023-06-22,5,19,2,0,149,41.56,20,2,1,38.45,1
2023-06-22,5,20,2,3,87,14.26,20,2,0,19.22,1
2023-06-23,1,1,0,3,55,55.94,0,0,1,56.77,0
2023-06-23,1,2,0,2,28,37.99,20,2,0,33.32,0
2023-06-23,1,3,0,2,313,44.86,5,1,0,45.06,2
2023-06-23,1,4,0,2,16,62.2,20,3,1,67.2,1
2023-06-23,1,5,0,3,91,43.48,5,0,0,43.96,1
2023-06-23,1,6,1,1,385,20.57,0,0,0,16.39,1
2023-06-23,1,7,1,1,40,31.58,20,2,1,36.41,1
2023-06-23,1,8,1,2,93,31.92,15,3,1,30.9,2
2023-06-23,1,9,1,0,1,81.08,20,3,0,80.13,3
2023-06-23,1,10,1,0,143,78.07,20,1,1,75.69,1
2023-06-23,1,11,1,2,6,26.57,20,0,1,25.0,0
2023-06-23,1,12,1,2,220,42.46,5,2,0,45.09,0
2023-06-23,1,13,1,0,143,89.39,15,2,1,85.42,2
2023-06-23,1,14,2,0,379,91.22,20,0,1,91.29,0
2023-06-23,1,15,2,3,308,19.11,15,0,0,23.32,1
2023-06-23,1,16,2,3,271,91.76,20,3,1,87.59,1
2023-06-23,1,17,2,1,18,29.77,20,3,1,25.3,1
2023-06-23,1,18,2,3,31,37.47,10,2,0,33.48,1
2023-06-23,1,19,2,3,110,12.79,20,3,0,12.96,0
2023-06-23,1,20,2,2,300,41.88,5,2,1,39.21,0
2023-06-23,2,1,0,0,58,98.12,0,1,0,101.5,1
2023-06-23,2,2,0,1,87,75.49,10,1,1,78.11,1
2023-06-23,2,3,0,3,42,98.43,20,1,1,94.67,2
2023-06-23,2,4,0,2,256,83.51,20,0,1,86.65,0
2023-06-23,2,5,0,2,33,62.02,5,1,0,63.19,0
2023-06-23,2,6,1,2,57,89.98,10,2,1,86.94,2
2023-06-23,2,7,1,0,13,42.72,5,0,1,46.07,1
2023-06-23,2,8,1,0,10,83.61,10,3,1,78.98,1
2023-06-23,2,9,1,0,70,94.15,5,3,0,94.35,0
2023-06-23,2,10,1,1,5,57.07,0,0,0,52.89,3
2023-06-23,2,11,1,0,74,96.27,0,2,1,99.31,2
2023-06-23,2,12,1,1,38,55.5,0,3,0,55.24,2
2023-06-23,2,13,1,1,150,32.53,20,0,0,37.38,2
2023-06-23,2,14,2,3,76,25.1,0,2,1,29.4,2
2023-06-23,2,15,2,1,64,12.39,0,2,0,13.74,2
2023-06-23,2,16,2,3,358,81.71,15,3,0,77.26,3
2023-06-23,2,17,2,3,293,19.16,0,3,0,18.65,0
2023-06-23,2,18,2,0,183,64.49,20,1,0,64.91,1
2023-06-23,2,19,2,1,42,37.64,15,0,1,34.1,1
2023-06-23,2,20,2,0,147,40.12,15,2,0,37.09,1
2023-06-23,3,1,0,3,104,21.23,20,3,0,18.24,0
2023-06-23,3,2,0,3,448,67.9,10,1,0,71.61,1
2023-06-23,3,3,0,3,82,12.53,20,1,0,11.69,0
2023-06-23,3,4,0,3,98,36.21,5,0,0,39.32,1
2023-06-23,3,5,0,0,88,84.51,15,3,1,81.68,1
2023-06-23,3,6,1,3,146,71.47,15,2,1,71.8,0
2023-06-23,3,7,1,3,21,35.86,5,1,0,39.62,3
2023-06-23,3,8,1,3,0,97.61,15,2,0,102.08,1
2023-06-23,3,9,1,0,252,62.31,10,3,0,64.07,3
2023-06-23,3,10,1,0,4,46.18,10,0,1,46.19,2
2023-06-23,3,11,1,0,68,74.71,0,0,0,72.91,2
2023-06-23,3,12,1,1,104,39.77,10,2,1,34.85,3
2023-06-23,3,13,1,1,149,83.6,5,2,1,87.63,3
2023-06-23,3,14,2,1,406,51.09,10,1,1,55.19,0
2023-06-23,3,15,2,0,154,12.39,0,1,1,14.72,0
2023-06-23,3,16,2,1,24,57.7,5,0,1,61.64,3
2023-06-23,3,17,2,2,123,34.58,0,2,0,32.65,3
2023-06-23,3,18,2,0,71,25.79,0,3,1,20.88,3
2023-06-23,3,19,2,0,94,74.42,5,1,0,70.18,2
2023-06-23,3,20,2,1,36,80.66,15,3,1,81.07,3
2023-06-23,4,1,0,0,148,78.32,10,2,1,82.82,0
2023-06-23,4,2,0,2,109,88.92,5,0,1,84.43,3
2023-06-23,4,3,0,1,9,70.61,0,2,0,71.69,2
2023-06-23,4,4,0,3,229,99.91,5,1,1,99.05,3
2023-06-23,4,5,0,2,209,10.72,15,1,0,10.74,2
2023-06-23,4,6,1,1,120,46.44,20,2,1,41.93,1
2023-06-23,4,7,1,1,5,54.55,10,3,0,54.26,3
2023-06-23,4,8,1,1,45,52.08,10,3,0,47.41,0
2023-06-23,4,9,1,1,57,85.74,10,1,0,85.56,2
2023-06-23,4,10,1,2,469,72.66,0,2,1,77.14,2
2023-06-23,4,11,1,3,253,20.6,10,3,0,16.97,2
2023-06-23,4,12,1,1,407,67.13,5,3,0,66.39,1
2023-06-23,4,13,1,1,103,36.5,5,0,0,33.6,0
2023-06-23,4,14,2,1,106,97.04,15,0,1,101.31,3
2023-06-23,4,15,2,2,136,25.41,15,0,1,27.89,1
2023-06-23,4,16,2,0,64,96.2,15,0,0,95.25,0
2023-06-23,4,17,2,1,82,57.62,15,0,0,60.51,1
2023-06-23,4,18,2,1,7,94.83,15,0,0,96.04,2
2023-06-23,4,19,2,3,241,64.64,15,3,0,68.38,3
2023-06-23,4,20,2,3,313,88.45,0,0,0,92.31,3
2023-06-23,5,1,0,1,272,85.44,15,2,1,88.29,3
2023-06-23,5,2,0,2,121,12.33,15,2,0,16.95,1
2023-06-23,5,3,0,0,131,77.43,15,2,0,79.72,1
2023-06-23,5,4,0,3,161,94.66,20,1,0,97.53,0
2023-06-23,5,5,0,3,143,66.96,5,2,1,66.58,0
2023-06-23,5,6,1,2,179,99.58,0,1,0,97.38,2
2023-06-23,5,7,1,1,71,46.74,20,2,0,44.44,3
2023-06-23,5,8,1,2,26,39.93,5,1,0,37.17,2
2023-06-23,5,9,1,3,5,54.79,0,1,0,55.68,3
2023-06-23,5,10,1,0,55,68.62,20,3,1,71.43,2
2023-06-23,5,11,1,1,296,10.6,10,2,1,13.45,0
2023-06-23,5,12,1,3,103,65.81,5,2,0,64.67,1
2023-06-23,5,13,1,3,95,26.59,0,2,1,28.66,0
2023-06-23,5,14,2,2,154,60.6,15,1,1,61.29,0
2023-06-23,5,15,2,0,349,52.84,0,2,1,48.73,3
2023-06-23,5,16,2,1,63,34.48,5,2,0,33.85,1
2023-06-23,5,17,2,0,322,94.82,10,0,1,90.08,1
