Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Holding Cost per Unit,Lead Time (Days),Ordering Cost,DayOfWeek,DayOfMonth,WeekOfYear,Quarter,Predicted_Demand,Absolute_Error,Percentage_Error
2023-11-16,1,14,1,1,158.0,62,175.0,77.57,45.59,20.0,2,1,45.03,2,3.85,2.0,67.57995766,3,16,46,4,47.0,30.569999999999993,39.40956555369343
2023-11-16,2,14,1,3,324.0,263,170.0,268.79,63.07,5.0,2,0,67.1,2,4.29,5.0,66.8749694,3,16,46,4,241.0,27.79000000000002,10.3389262993415
2023-11-16,3,14,1,2,56.0,6,59.0,13.83,37.61,20.0,2,1,35.31,2,2.37,2.0,65.79309402,3,16,46,4,44.0,30.17,218.1489515545915
2023-11-16,4,14,1,3,278.0,91,170.0,109.99,59.44,10.0,1,0,60.51,3,5.13,2.0,66.8749694,3,16,46,4,62.0,47.989999999999995,43.63123920356396
2023-11-16,4,2,3,4,197.0,161,179.0,168.22,21.51,5.0,1,1,26.09,4,11.42,2.0,32.32334449,3,16,46,4,85.0,83.22,49.47093092379028
2023-11-16,4,7,2,3,206.0,107,156.0,124.87,62.66,0.0,4,1,59.87,2,6.03,2.0,50.56937754,3,16,46,4,104.0,20.870000000000005,16.713381917193885
2023-11-16,3,7,2,1,177.0,44,130.0,61.73,37.71,5.0,4,0,38.76,2,6.36,2.0,48.24279937,3,16,46,4,74.0,12.270000000000003,19.87688320103678
2023-11-16,2,7,2,4,55.0,32,191.0,33.83,69.89,0.0,2,1,65.56,2,5.44,2.0,37.98695129,3,16,46,4,73.0,39.17,115.78480638486552
2023-11-16,5,17,1,3,301.0,272,175.0,262.74,12.01,0.0,2,0,9.04,1,3.61,5.0,62.08787923,3,16,46,4,262.0,0.7400000000000091,0.28164725584228095
2023-11-16,4,17,1,4,457.0,116,63.0,127.03,60.57,15.0,1,1,62.68,3,4.13,5.0,35.636969,3,16,46,4,174.0,46.97,36.97551759426907
2023-11-16,3,17,1,3,484.0,396,92.0,413.41,62.01,0.0,3,0,65.32,2,3.73,5.0,62.08787923,3,16,46,4,351.0,62.410000000000025,15.096393410899598
2023-11-16,2,17,1,2,415.0,130,168.0,126.32,89.33,20.0,3,0,92.21,2,6.12,2.0,51.70784333,3,16,46,4,86.0,40.31999999999999,31.918936035465478
2023-11-16,1,17,1,4,422.0,132,30.0,138.13,15.65,10.0,1,1,14.57,2,5.79,5.0,35.636969,3,16,46,4,165.0,26.870000000000005,19.452689495402886
2023-11-16,4,6,2,4,52.0,36,118.0,27.42,12.3,15.0,3,0,9.54,4,4.98,2.0,41.68578594,3,16,46,4,49.0,21.58,78.7016776075857
2023-11-16,1,3,3,1,56.0,27,197.0,42.89,56.09,10.0,2,1,59.74,4,5.81,2.0,54.04460047,3,16,46,4,32.0,10.89,25.390533923991608
2023-11-16,2,3,3,2,265.0,190,189.0,188.49,77.07,10.0,4,0,72.68,3,6.02,2.0,58.32290311,3,16,46,4,92.0,96.49000000000001,51.1910446177516
2023-11-16,3,3,3,4,463.0,324,84.0,340.66,29.49,20.0,3,0,26.63,3,9.64,5.0,30.82337977,3,16,46,4,310.0,30.660000000000025,9.00017612869137
2023-11-16,4,3,3,1,470.0,1,90.0,-7.83,84.67,5.0,4,0,84.07,4,7.23,2.0,54.04460047,3,16,46,4,46.0,53.83,-687.4840357598978
2023-11-16,5,3,3,4,279.0,244,163.0,255.1,49.3,5.0,2,0,48.99,4,6.57,5.0,30.82337977,3,16,46,4,248.0,7.099999999999994,2.783222265778124
2023-11-16,5,4,3,3,468.0,420,118.0,426.53,42.3,0.0,4,0,43.77,3,7.0,5.0,37.33618039,3,16,46,4,358.0,68.52999999999997,16.06686516774904
2023-11-16,1,10,2,2,405.0,237,45.0,241.56,91.58,20.0,3,0,96.03,1,3.33,5.0,33.90688456,3,16,46,4,202.0,39.56,16.376883589998346
2023-11-16,2,10,2,1,326.0,1,140.0,16.08,80.47,20.0,4,0,82.81,2,6.73,2.0,42.18455077,3,16,46,4,31.0,14.920000000000002,92.78606965174131
2023-11-16,1,2,3,3,161.0,62,56.0,70.62,12.38,15.0,4,0,10.55,2,13.38,5.0,64.64704583,3,16,46,4,145.0,74.38,105.32427074483148
2023-11-16,2,4,3,3,197.0,73,128.0,83.59,94.51,20.0,3,1,90.17,4,13.79,2.0,37.33618039,3,16,46,4,61.0,22.590000000000003,27.024763727718632
2023-11-16,1,4,3,4,440.0,286,170.0,302.5,61.69,5.0,4,0,58.66,3,5.23,5.0,37.27299869,3,16,46,4,271.0,31.5,10.413223140495868
2023-11-16,5,14,1,2,280.0,172,188.0,177.11,24.09,15.0,3,1,25.85,4,7.54,2.0,65.79309402,3,16,46,4,92.0,85.11000000000001,48.05488114730959
2023-11-16,2,20,1,2,160.0,7,71.0,23.44,73.76,5.0,2,0,72.08,4,7.1,2.0,32.96178607,3,16,46,4,45.0,21.56,91.97952218430034
2023-11-16,5,2,3,3,127.0,19,47.0,19.37,35.57,20.0,4,1,33.95,2,12.59,2.0,64.64704583,3,16,46,4,39.0,19.63,101.34228187919463
2023-11-16,5,1,3,1,99.0,28,86.0,45.57,49.08,0.0,2,0,47.97,3,7.7,2.0,44.98160475,3,16,46,4,44.0,1.5700000000000003,3.445249067368884
2023-11-16,2,6,2,3,476.0,338,65.0,346.93,46.86,20.0,4,0,50.08,2,4.14,5.0,44.65447373,3,16,46,4,302.0,44.93000000000001,12.950739342230422
2023-11-16,1,6,2,3,250.0,26,35.0,37.03,52.56,10.0,1,1,49.0,1,4.49,5.0,44.65447373,3,16,46,4,109.0,71.97,194.35592762624898
2023-11-16,5,6,2,3,95.0,18,77.0,12.66,69.42,15.0,2,1,66.76,1,5.97,2.0,44.65447373,3,16,46,4,60.0,47.34,373.93364928909955
2023-11-16,4,1,3,2,246.0,243,189.0,253.7,21.3,5.0,1,0,23.13,4,14.42,5.0,68.02857226,3,16,46,4,229.0,24.69999999999999,9.735908553409535
2023-11-16,3,1,3,1,467.0,172,50.0,175.66,71.54,0.0,4,0,75.04,2,12.89,5.0,44.98160475,3,16,46,4,163.0,12.659999999999997,7.207104633951951
2023-11-16,2,1,3,1,51.0,22,76.0,30.6,43.06,0.0,2,0,38.42,3,8.32,2.0,44.98160475,3,16,46,4,33.0,2.3999999999999986,7.843137254901955
2023-11-16,1,1,3,3,155.0,49,49.0,47.34,27.32,0.0,4,0,30.83,1,10.13,2.0,53.94633937,3,16,46,4,33.0,14.340000000000003,30.291508238276304
2023-11-16,5,11,2,4,266.0,254,154.0,247.29,72.68,20.0,1,0,72.24,3,3.04,5.0,31.37554084,3,16,46,4,255.0,7.710000000000008,3.1177969185976013
2023-11-16,4,11,2,3,255.0,245,67.0,261.42,49.92,5.0,3,0,46.94,3,8.16,5.0,66.37281608,3,16,46,4,250.0,11.420000000000016,4.368449238772862
2023-11-16,1,20,1,3,300.0,32,112.0,27.43,20.1,20.0,2,1,25.06,3,5.92,2.0,34.63476238,3,16,46,4,60.0,32.57,118.7386073641998
2023-11-16,2,11,2,3,307.0,46,109.0,55.57,98.36,5.0,1,0,98.82,2,8.35,2.0,66.37281608,3,16,46,4,57.0,1.4299999999999997,2.5733309339571706
2023-11-16,1,11,2,3,369.0,35,88.0,46.74,98.45,10.0,3,0,100.06,2,6.07,2.0,66.37281608,3,16,46,4,45.0,1.740000000000002,3.7227214377406974
2023-11-16,5,10,2,2,188.0,120,112.0,122.91,65.83,20.0,1,1,62.08,4,5.94,5.0,33.90688456,3,16,46,4,167.0,44.09,35.871776096330656
2023-11-16,3,11,2,4,352.0,65,145.0,69.96,93.42,5.0,4,1,89.03,3,9.53,2.0,31.37554084,3,16,46,4,66.0,3.9599999999999937,5.660377358490558
2023-11-16,5,5,3,4,339.0,310,39.0,304.59,37.5,10.0,3,0,35.97,3,6.44,5.0,47.27780075,3,16,46,4,282.0,22.589999999999975,7.416527134836986
2023-11-16,3,10,2,2,266.0,245,104.0,260.85,86.6,0.0,3,0,90.69,2,5.25,5.0,33.90688456,3,16,46,4,226.0,34.85000000000002,13.360168679317624
2023-11-16,1,5,3,4,142.0,125,161.0,139.95,23.4,0.0,4,0,27.53,1,13.41,2.0,47.27780075,3,16,46,4,90.0,49.94999999999999,35.69131832797427
2023-11-16,2,5,3,4,483.0,381,136.0,389.92,24.61,20.0,2,0,21.05,1,10.58,5.0,47.27780075,3,16,46,4,360.0,29.920000000000016,7.673368896183836
2023-11-16,3,5,3,3,132.0,55,153.0,50.32,79.51,15.0,4,1,76.74,3,9.43,2.0,41.64916561,3,16,46,4,52.0,1.6799999999999997,3.3386327503974558
2023-11-16,4,5,3,4,207.0,14,127.0,15.43,72.64,20.0,4,0,77.19,3,12.21,2.0,47.27780075,3,16,46,4,60.0,44.57,288.8528839922229
2023-11-16,3,20,1,4,385.0,327,108.0,318.15,10.19,20.0,3,0,6.17,1,3.47,5.0,44.33862914,3,16,46,4,298.0,20.149999999999977,6.333490491906327
2023-11-16,4,10,2,3,109.0,6,83.0,3.94,73.48,15.0,1,1,68.55,2,4.51,2.0,47.60609975,3,16,46,4,44.0,40.06,1016.751269035533
2023-11-16,4,20,1,2,193.0,74,96.0,80.24,58.08,10.0,4,1,56.25,1,5.08,2.0,32.96178607,3,16,46,4,62.0,18.239999999999995,22.73180458624127
2023-11-16,5,20,1,3,471.0,414,20.0,408.18,67.14,15.0,1,1,67.58,1,4.39,5.0,34.63476238,3,16,46,4,353.0,55.18000000000001,13.518545739624678
2023-11-17,3,1,3,4,363.0,220,89.0,237.01,33.51,10.0,4,1,33.97,3,7.06,5.0,59.27975767,4,17,46,4,244.0,6.990000000000009,2.94924264798954
2023-11-17,2,1,3,4,290.0,189,159.0,190.45,79.43,15.0,4,0,77.17,1,7.68,5.0,59.27975767,4,17,46,4,183.0,7.449999999999989,3.9117878708322342
2023-11-17,5,4,3,2,92.0,82,170.0,93.0,65.18,5.0,2,0,65.16,2,13.71,2.0,38.49356443,4,17,46,4,79.0,14.0,15.053763440860216
2023-11-17,1,1,3,3,443.0,416,132.0,418.2,28.75,0.0,4,1,32.07,2,12.59,5.0,53.94633937,4,17,46,4,350.0,68.19999999999999,16.307986609277854
2023-11-17,5,20,1,2,470.0,252,97.0,271.23,78.55,15.0,1,0,82.08,2,5.77,5.0,32.96178607,4,17,46,4,269.0,2.230000000000018,0.8221804372672706
2023-11-17,2,20,1,3,204.0,30,118.0,23.24,12.35,15.0,3,0,16.02,3,3.61,2.0,34.63476238,4,17,46,4,62.0,38.760000000000005,166.78141135972464
2023-11-17,3,20,1,3,470.0,295,28.0,303.32,23.15,20.0,3,1,27.3,1,7.41,5.0,34.63476238,4,17,46,4,288.0,15.319999999999993,5.050771462481865
2023-11-17,4,4,3,4,452.0,407,133.0,397.82,15.24,0.0,3,1,19.57,1,14.6,5.0,37.27299869,4,17,46,4,369.0,28.819999999999993,7.244482429239353
2023-11-17,3,4,3,4,99.0,47,169.0,55.22,83.55,5.0,4,1,82.9,3,8.83,2.0,37.27299869,4,17,46,4,68.0,12.780000000000001,23.1437884824339
2023-11-17,2,4,3,2,147.0,15,186.0,18.62,14.57,5.0,1,1,17.86,1,11.78,2.0,38.49356443,4,17,46,4,58.0,39.379999999999995,211.49301825993552
2023-11-17,1,4,3,2,481.0,444,177.0,458.12,53.11,15.0,1,1,57.07,2,13.6,5.0,38.49356443,4,17,46,4,354.0,104.12,22.727669606216715
2023-11-17,4,20,1,1,341.0,127,184.0,136.91,99.6,5.0,4,0,101.78,3,3.64,2.0,60.85081387,4,17,46,4,102.0,34.91,25.49850266598495
2023-11-17,1,20,1,3,171.0,85,196.0,82.97,54.7,20.0,1,0,51.67,3,7.21,2.0,34.63476238,4,17,46,4,73.0,9.969999999999999,12.016391466795225
2023-11-17,1,16,1,1,197.0,46,59.0,46.43,40.84,10.0,4,0,36.2,4,2.94,2.0,45.54709159,4,17,46,4,52.0,5.57,11.996553952186087
2023-11-17,4,10,2,1,349.0,186,140.0,189.27,54.98,10.0,1,1,54.52,1,6.11,5.0,42.18455077,4,17,46,4,183.0,6.27000000000001,3.312727849104459
2023-11-17,3,16,1,1,386.0,54,110.0,56.45,41.81,15.0,3,0,38.96,1,7.87,2.0,45.54709159,4,17,46,4,64.0,7.549999999999997,13.374667847652786
2023-11-17,3,5,3,3,125.0,96,170.0,103.73,30.63,0.0,2,0,32.09,4,8.91,2.0,41.64916561,4,17,46,4,85.0,18.730000000000004,18.056492817892607
2023-11-17,2,5,3,3,128.0,77,59.0,86.42,94.5,5.0,2,0,90.62,4,5.03,5.0,41.64916561,4,17,46,4,162.0,75.58,87.45660726683637
2023-11-17,1,5,3,2,70.0,24,55.0,18.26,63.59,15.0,4,0,65.32,1,13.37,2.0,50.99025727,4,17,46,4,53.0,34.739999999999995,190.25191675794082
2023-11-17,5,15,1,2,413.0,311,144.0,326.35,78.77,5.0,3,0,76.35,4,3.24,5.0,37.8393145,4,17,46,4,277.0,49.35000000000002,15.12180174659109
2023-11-17,5,6,2,1,147.0,21,180.0,38.63,35.74,10.0,1,1,39.54,2,3.95,2.0,54.47411579,4,17,46,4,40.0,1.3699999999999974,3.546466476831471
2023-11-17,4,6,2,1,460.0,276,43.0,270.7,81.67,15.0,2,0,79.74,1,9.4,5.0,54.47411579,4,17,46,4,243.0,27.69999999999999,10.232729959364606
2023-11-17,4,5,3,3,118.0,101,107.0,108.49,68.47,15.0,2,0,66.53,4,13.4,5.0,41.64916561,4,17,46,4,159.0,50.510000000000005,46.55728638584202
2023-11-17,3,6,2,2,166.0,150,181.0,146.03,12.55,5.0,2,1,16.64,4,7.16,2.0,35.57975443,4,17,46,4,104.0,42.03,28.781757173183593
2023-11-17,1,6,2,3,454.0,142,84.0,161.65,11.18,15.0,3,1,8.39,3,9.48,5.0,44.65447373,4,17,46,4,179.0,17.349999999999994,10.733065264460249
2023-11-17,1,8,2,1,173.0,158,189.0,165.85,16.98,20.0,3,0,14.65,3,9.61,2.0,53.69658275,4,17,46,4,109.0,56.849999999999994,34.27796201386795
2023-11-17,2,8,2,1,158.0,69,131.0,86.27,66.16,10.0,4,0,67.56,1,9.8,2.0,53.69658275,4,17,46,4,71.0,15.269999999999996,17.70024342181523
2023-11-17,3,8,2,3,336.0,67,163.0,58.64,15.14,5.0,1,1,13.89,2,7.42,2.0,36.82096495,4,17,46,4,73.0,14.36,24.488403819918144
2023-11-17,4,8,2,1,189.0,34,130.0,33.11,36.08,5.0,4,0,40.7,2,8.53,2.0,53.69658275,4,17,46,4,51.0,17.89,54.032014497130774
2023-11-17,5,8,2,4,128.0,30,40.0,36.1,80.92,0.0,4,0,79.21,2,6.67,2.0,54.30179408,4,17,46,4,35.0,1.1000000000000014,3.047091412742386
2023-11-17,2,6,2,1,440.0,154,46.0,165.25,15.41,20.0,1,1,18.55,1,6.31,5.0,54.47411579,4,17,46,4,179.0,13.75,8.32072617246596
2023-11-17,5,5,3,2,74.0,61,107.0,78.9,34.89,0.0,3,1,34.94,1,12.81,2.0,50.99025727,4,17,46,4,53.0,25.900000000000006,32.826362484157166
2023-11-17,5,14,1,1,366.0,252,68.0,250.63,55.5,10.0,2,1,58.22,1,5.32,5.0,67.57995766,4,17,46,4,237.0,13.629999999999995,5.438295495351712
2023-11-17,4,14,1,3,164.0,119,106.0,115.77,41.63,20.0,1,0,43.68,3,5.86,5.0,66.8749694,4,17,46,4,150.0,34.230000000000004,29.56724540036279
2023-11-17,4,16,1,1,61.0,40,161.0,36.49,76.15,5.0,2,0,79.09,3,2.66,2.0,45.54709159,4,17,46,4,51.0,14.509999999999998,39.76431899150452
2023-11-17,5,16,1,2,85.0,21,106.0,14.78,74.45,0.0,3,1,77.3,3,5.43,2.0,40.85396127,4,17,46,4,50.0,35.22,238.29499323410013
2023-11-17,5,13,2,2,204.0,54,107.0,63.97,91.65,20.0,3,0,87.6,3,7.88,2.0,37.39417822,4,17,46,4,55.0,8.969999999999999,14.022197905268094
2023-11-17,4,13,2,3,52.0,9,73.0,1.66,69.97,0.0,2,0,71.36,4,8.51,2.0,61.00531293,4,17,46,4,47.0,45.34,2731.32530120482
2023-11-17,3,13,2,4,340.0,96,115.0,104.84,38.24,20.0,3,0,33.26,3,4.18,2.0,68.78338511,4,17,46,4,57.0,47.84,45.631438382296835
2023-11-17,2,13,2,2,198.0,104,138.0,120.31,29.03,15.0,4,1,31.0,3,7.06,2.0,37.39417822,4,17,46,4,90.0,30.310000000000002,25.193250768847147
2023-11-17,4,1,3,3,165.0,14,57.0,23.08,39.59,20.0,3,1,42.17,4,11.55,2.0,53.94633937,4,17,46,4,64.0,40.92,177.29636048526865
2023-11-17,1,13,2,3,325.0,130,35.0,148.6,50.58,10.0,2,1,49.44,4,7.1,5.0,61.00531293,4,17,46,4,177.0,28.400000000000006,19.111709286675644
2023-11-17,1,15,1,4,141.0,78,29.0,92.83,55.02,20.0,3,0,50.37,4,6.53,5.0,31.80909156,4,17,46,4,122.0,29.17,31.42303134762469
2023-11-17,2,15,1,1,159.0,103,150.0,94.45,55.17,20.0,1,0,51.7,2,4.51,2.0,33.53970008,4,17,46,4,66.0,28.450000000000003,30.121757543673905
2023-11-17,3,15,1,2,423.0,310,90.0,310.25,42.88,15.0,1,1,39.15,1,4.84,5.0,37.8393145,4,17,46,4,265.0,45.25,14.585012087026591
2023-11-17,4,15,1,4,225.0,205,84.0,222.67,38.08,15.0,4,0,42.99,4,7.82,5.0,31.80909156,4,17,46,4,189.0,33.66999999999999,15.121031122288583
2023-11-17,1,14,1,2,131.0,36,123.0,50.29,40.42,15.0,4,1,43.15,2,7.77,2.0,65.79309402,4,17,46,4,38.0,12.29,24.438258103002582
2023-11-17,2,14,1,2,296.0,167,142.0,173.86,36.59,0.0,1,0,41.39,1,2.54,5.0,65.79309402,4,17,46,4,175.0,1.1399999999999864,0.6556999884964835
2023-11-17,3,14,1,2,334.0,152,123.0,162.59,64.3,20.0,2,1,61.3,4,4.88,5.0,65.79309402,4,17,46,4,170.0,7.409999999999997,4.5574758595239535
2023-11-17,2,16,1,1,380.0,344,101.0,359.99,77.07,10.0,4,0,74.13,1,2.94,5.0,45.54709159,4,17,46,4,314.0,45.99000000000001,12.775354870968641
2023-11-17,5,10,2,3,487.0,107,120.0,123.01,36.94,5.0,4,0,37.01,1,6.83,5.0,47.60609975,4,17,46,4,165.0,41.989999999999995,34.13543614340297
2023-11-17,5,1,3,4,103.0,91,100.0,92.86,51.41,10.0,3,1,51.43,3,14.37,2.0,59.27975767,4,17,46,4,81.0,11.86,12.771914710316606
2023-11-17,4,7,2,4,62.0,52,125.0,71.72,66.94,10.0,3,1,67.69,2,7.69,2.0,37.98695129,4,17,46,4,37.0,34.72,48.41048522030117
2023-11-17,2,7,2,1,376.0,94,89.0,104.1,59.66,20.0,4,0,56.67,4,5.69,5.0,48.24279937,4,17,46,4,129.0,24.900000000000006,23.919308357348708
2023-11-17,5,9,2,3,415.0,19,34.0,29.18,85.18,15.0,3,1,81.87,2,8.27,2.0,62.33589392,4,17,46,4,35.0,5.82,19.945167923235093
2023-11-17,4,9,2,1,114.0,89,88.0,104.14,79.41,5.0,2,0,80.14,3,6.57,5.0,32.60206372,4,17,46,4,124.0,19.86,19.07048204340311
2023-11-17,3,9,2,4,153.0,141,198.0,153.38,35.93,0.0,4,0,34.07,2,3.43,2.0,68.62528132,4,17,46,4,81.0,72.38,47.189985656539314
2023-11-17,2,9,2,3,139.0,93,125.0,107.17,23.1,20.0,2,0,19.63,4,7.51,2.0,62.33589392,4,17,46,4,53.0,54.17,50.54586171503219
2023-11-17,1,9,2,2,446.0,152,165.0,165.45,23.75,5.0,4,0,27.32,1,9.34,5.0,67.95542149,4,17,46,4,150.0,15.449999999999989,9.33816863100634
2023-11-17,5,2,3,2,378.0,202,48.0,214.36,11.31,15.0,1,0,15.65,1,13.32,5.0,36.23978081,4,17,46,4,189.0,25.360000000000014,11.830565403993287
2023-11-17,5,7,2,1,265.0,264,84.0,258.8,20.2,0.0,1,0,24.61,4,5.11,5.0,48.24279937,4,17,46,4,237.0,21.80000000000001,8.423493044822262
2023-11-17,1,7,2,2,466.0,179,40.0,172.12,20.11,5.0,2,0,24.45,1,7.99,5.0,61.40703846,4,17,46,4,188.0,15.879999999999995,9.226121310713452
2023-11-17,5,17,1,3,191.0,115,108.0,125.41,14.71,0.0,3,0,14.75,3,7.79,5.0,62.08787923,4,17,46,4,156.0,30.590000000000003,24.391994258831037
2023-11-17,2,3,3,1,376.0,21,94.0,28.17,59.51,5.0,1,1,60.0,2,5.04,2.0,54.04460047,4,17,46,4,56.0,27.83,98.79304224352147
2023-11-17,1,12,2,4,269.0,126,198.0,141.62,59.83,0.0,2,1,58.32,2,4.17,2.0,42.46844304,4,17,46,4,67.0,74.62,52.690297980511225
2023-11-17,3,17,1,3,139.0,69,170.0,83.58,19.25,20.0,1,0,14.79,1,6.58,2.0,62.08787923,4,17,46,4,82.0,1.5799999999999983,1.8904044029672151
2023-11-17,2,17,1,1,178.0,74,112.0,89.77,89.69,10.0,1,0,89.36,3,2.24,2.0,41.23738039,4,17,46,4,79.0,10.769999999999996,11.997326501058255
2023-11-17,1,17,1,4,272.0,216,131.0,235.86,74.71,10.0,2,0,73.12,1,2.21,5.0,35.636969,4,17,46,4,240.0,4.139999999999986,1.7552785550750387
2023-11-17,1,3,3,2,174.0,126,173.0,142.04,67.81,20.0,3,0,65.7,4,10.49,2.0,58.32290311,4,17,46,4,98.0,44.03999999999999,31.005350605463246
2023-11-17,2,12,2,1,205.0,47,127.0,39.04,41.66,0.0,3,1,41.98,2,6.55,2.0,40.35119926,4,17,46,4,27.0,12.04,30.84016393442623
2023-11-17,3,12,2,3,468.0,138,95.0,138.06,89.46,20.0,1,1,89.84,3,9.31,5.0,50.80272085,4,17,46,4,143.0,4.939999999999998,3.578154425612051
2023-11-17,4,12,2,1,171.0,40,124.0,32.6,63.83,0.0,4,1,60.98,1,7.58,2.0,40.35119926,4,17,46,4,29.0,3.6000000000000014,11.042944785276077
2023-11-17,5,3,3,4,126.0,64,149.0,83.85,51.74,15.0,2,0,54.28,2,7.95,2.0,30.82337977,4,17,46,4,49.0,34.849999999999994,41.56231365533691
2023-11-17,4,3,3,4,89.0,68,96.0,82.74,93.68,0.0,1,1,95.55,1,10.55,2.0,30.82337977,4,17,46,4,79.0,3.739999999999995,4.520183708000961
2023-11-17,3,3,3,4,357.0,120,136.0,138.5,50.65,10.0,2,0,51.19,3,8.33,5.0,30.82337977,4,17,46,4,176.0,37.5,27.075812274368232
2023-11-17,4,17,1,3,77.0,22,23.0,29.16,57.25,20.0,2,0,59.92,4,4.53,5.0,62.08787923,4,17,46,4,142.0,112.84,386.9684499314129
2023-11-17,1,19,1,4,259.0,92,132.0,91.74,62.36,10.0,2,0,62.1,4,3.02,2.0,58.27429375,4,17,46,4,79.0,12.739999999999995,13.887072160453451
2023-11-17,3,7,2,4,402.0,109,186.0,115.97,77.06,20.0,2,1,80.89,4,4.76,2.0,37.98695129,4,17,46,4,68.0,47.97,41.36414589980168
2023-11-17,3,19,1,3,322.0,221,71.0,240.74,40.34,5.0,4,1,38.02,3,4.14,5.0,59.16028672,4,17,46,4,237.0,3.740000000000009,1.5535432416715167
2023-11-17,1,2,3,2,258.0,53,106.0,52.97,62.24,0.0,1,0,61.91,4,6.31,2.0,36.23978081,4,17,46,4,36.0,16.97,32.037002076647155
2023-11-17,1,18,1,2,418.0,227,87.0,240.97,33.02,15.0,4,0,29.87,2,6.44,5.0,69.47547746,4,17,46,4,216.0,24.97,10.362285761713077
2023-11-17,2,18,1,3,89.0,38,30.0,33.68,57.93,5.0,4,1,61.99,1,4.28,5.0,37.94862726,4,17,46,4,109.0,75.32,223.63420427553442
2023-11-17,3,18,1,2,187.0,130,197.0,141.7,10.81,10.0,2,1,13.6,1,7.59,2.0,69.47547746,4,17,46,4,78.0,63.69999999999999,44.95412844036697
2023-11-17,4,18,1,2,101.0,71,85.0,78.58,91.17,0.0,4,0,88.61,1,5.55,2.0,69.47547746,4,17,46,4,58.0,20.58,26.18987019597862
2023-11-17,5,18,1,4,493.0,219,153.0,220.99,93.21,5.0,3,1,88.32,2,4.41,5.0,60.88979077,4,17,46,4,211.0,9.990000000000009,4.520566541472468
2023-11-17,2,19,1,1,50.0,43,152.0,53.38,48.39,15.0,1,0,43.45,1,7.12,2.0,30.22088468,4,17,46,4,60.0,6.619999999999997,12.401648557512171
2023-11-17,4,2,3,4,337.0,102,54.0,117.84,40.93,20.0,3,1,39.89,2,10.74,5.0,32.32334449,4,17,46,4,157.0,39.16,33.23150033944331
2023-11-17,5,12,2,3,268.0,43,75.0,62.59,75.53,5.0,3,1,71.74,4,6.0,2.0,50.80272085,4,17,46,4,29.0,33.59,53.66671992331044
2023-11-17,2,2,3,3,158.0,88,154.0,104.79,81.73,20.0,2,0,82.13,3,14.88,2.0,64.64704583,4,17,46,4,46.0,58.790000000000006,56.10268155358335
2023-11-17,5,19,1,1,200.0,185,55.0,202.16,74.07,0.0,2,0,74.3,3,3.74,5.0,30.22088468,4,17,46,4,174.0,28.159999999999997,13.929560743965174
2023-11-17,2,10,2,4,494.0,270,182.0,285.0,48.18,15.0,4,0,51.93,4,5.13,5.0,57.36932106,4,17,46,4,250.0,35.0,12.280701754385964
2023-11-17,5,11,2,4,51.0,24,110.0,22.82,74.01,5.0,1,0,71.22,2,7.1,2.0,31.37554084,4,17,46,4,50.0,27.18,119.10604732690622
2023-11-17,4,11,2,4,497.0,249,192.0,266.35,73.9,0.0,1,1,77.66,4,7.08,5.0,31.37554084,4,17,46,4,242.0,24.350000000000023,9.142106251173276
2023-11-17,3,11,2,3,252.0,218,34.0,224.6,23.9,15.0,2,0,22.58,2,8.45,5.0,66.37281608,4,17,46,4,223.0,1.5999999999999943,0.712377560106854
2023-11-17,2,11,2,3,88.0,74,88.0,72.5,48.62,5.0,2,1,45.76,1,3.84,2.0,66.37281608,4,17,46,4,65.0,7.5,10.344827586206897
2023-11-17,3,10,2,3,188.0,22,67.0,37.04,57.26,10.0,2,0,62.01,3,7.58,2.0,47.60609975,4,17,46,4,42.0,4.960000000000001,13.390928725701947
2023-11-17,1,11,2,3,139.0,35,26.0,35.27,78.07,5.0,1,0,75.92,3,7.21,5.0,66.37281608,4,17,46,4,135.0,99.72999999999999,282.761553728381
2023-11-17,1,10,2,4,227.0,97,194.0,96.64,47.16,20.0,1,0,51.35,1,7.14,2.0,57.36932106,4,17,46,4,88.0,8.64,8.940397350993377
2023-11-17,4,19,1,2,231.0,165,57.0,179.16,76.5,0.0,3,0,79.82,3,5.89,5.0,62.61845714,4,17,46,4,184.0,4.840000000000003,2.7014958696137548
2023-11-17,3,2,3,1,262.0,237,42.0,254.13,13.74,15.0,3,0,14.97,4,9.48,5.0,36.24074562,4,17,46,4,216.0,38.129999999999995,15.004131743595797
2023-11-18,3,12,2,2,229.0,119,162.0,128.41,18.09,0.0,4,1,15.23,3,3.82,2.0,56.50089137,5,18,46,4,79.0,49.41,38.47831165797056
2023-11-18,2,12,2,3,390.0,370,36.0,378.1,41.65,15.0,2,0,40.9,3,7.27,5.0,50.80272085,5,18,46,4,312.0,66.10000000000002,17.482147580005293
2023-11-18,3,14,1,1,158.0,73,37.0,77.58,22.52,10.0,2,1,17.65,1,7.51,5.0,67.57995766,5,18,46,4,136.0,58.42,75.30291312193866
2023-11-18,2,14,1,2,415.0,201,150.0,208.41,82.94,5.0,1,1,82.53,4,6.28,5.0,65.79309402,5,18,46,4,188.0,20.409999999999997,9.793196103833788
