Sales ID,Date,Store ID,Product ID,Product_Name,Category,Region,Units Sold,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Customer ID
49190,5/7/2023,5,10,T-shirt,Clothing,North,381,72.9,10,Sunny,1,76.6,Winter,2670
49191,5/7/2023,5,11,Shorts,Clothing,South,28,28.02,10,Snowy,0,26.75,Summer,442
49192,5/7/2023,5,12,Skirt,Clothing,North,279,41.38,15,Sunny,0,43.03,Summer,2015
49193,5/7/2023,5,13,Saree,Clothing,East,17,25.81,0,Snowy,0,29.11,Winter,1795
49194,5/7/2023,5,14,Bag,Accessories,North,31,16.59,20,Cloudy,1,19.18,Autumn,467
49195,5/7/2023,5,15,Belt,Accessories,South,2,70.3,15,Snowy,1,71.99,Spring,2996
49196,5/7/2023,5,16,Gloves,Accessories,East,71,97.74,15,Snowy,0,102.54,Summer,982
49197,5/7/2023,5,17,Fragrances,Accessories,North,90,23.99,5,Snowy,0,23.78,Autumn,1382
49198,5/7/2023,5,18,Wristwear,Accessories,South,201,50.23,10,Sunny,1,50.56,Winter,142
49199,5/7/2023,5,19,Sunglasses,Accessories,East,98,58.99,0,Snowy,0,60.41,Winter,2755
49200,5/7/2023,5,20,Hat,Accessories,West,72,18.4,20,Sunny,1,16.66,Summer,214
49201,5/8/2023,1,1,Coat,Outerwear,East,0,94.08,5,Sunny,0,91.55,Autumn,1496
49202,5/8/2023,1,2,Hoodie,Outerwear,West,213,82.58,15,Cloudy,0,82.05,Spring,2866
49203,5/8/2023,1,3,Jacket,Outerwear,South,49,99.55,0,Snowy,0,95.7,Autumn,2827
49204,5/8/2023,1,4,Overcoat,Outerwear,West,51,56.2,0,Sunny,0,54.67,Spring,2509
49205,5/8/2023,1,5,Blazer,Outerwear,West,126,23.17,5,Rainy,0,26.57,Autumn,1165
49206,5/8/2023,1,6,Blouse,Clothing,West,251,58.61,10,Sunny,1,55.44,Autumn,965
49207,5/8/2023,1,7,Shirt,Clothing,West,22,74.28,0,Rainy,0,74.3,Winter,588
49208,5/8/2023,1,8,Jeans,Clothing,East,379,25.8,20,Sunny,0,27.62,Summer,3533
49209,5/8/2023,1,9,Trousers,Clothing,West,133,28.88,0,Snowy,0,25.51,Autumn,3052
49210,5/8/2023,1,10,T-shirt,Clothing,East,254,87.27,0,Snowy,0,83.68,Winter,1129
49211,5/8/2023,1,11,Shorts,Clothing,East,151,56.69,5,Snowy,1,54.85,Winter,2570
49212,5/8/2023,1,12,Skirt,Clothing,East,180,13.17,15,Snowy,1,10.66,Autumn,3480
49213,5/8/2023,1,13,Saree,Clothing,South,9,34.95,0,Cloudy,0,30.11,Autumn,1110
49214,5/8/2023,1,14,Bag,Accessories,South,26,17.41,20,Snowy,1,13.87,Spring,2944
49215,5/8/2023,1,15,Belt,Accessories,West,139,81.57,20,Cloudy,1,77.67,Spring,2777
49216,5/8/2023,1,16,Gloves,Accessories,East,134,13.91,20,Snowy,1,16.18,Winter,1028
49217,5/8/2023,1,17,Fragrances,Accessories,South,172,15.2,10,Cloudy,1,13.57,Winter,1092
49218,5/8/2023,1,18,Wristwear,Accessories,North,230,75,0,Rainy,1,73.5,Summer,1270
49219,5/8/2023,1,19,Sunglasses,Accessories,West,52,44.02,15,Rainy,0,44.75,Autumn,2222
49220,5/8/2023,1,20,Hat,Accessories,East,248,54.07,5,Sunny,1,55.4,Winter,223
49221,5/8/2023,2,1,Coat,Outerwear,North,61,44.04,15,Rainy,0,48.69,Winter,2015
49222,5/8/2023,2,2,Hoodie,Outerwear,West,2,71.21,15,Cloudy,0,66.27,Autumn,2830
49223,5/8/2023,2,3,Jacket,Outerwear,South,148,82.52,10,Snowy,0,77.8,Autumn,113
49224,5/8/2023,2,4,Overcoat,Outerwear,South,51,68.71,0,Sunny,1,65.06,Autumn,2032
49225,5/8/2023,2,5,Blazer,Outerwear,East,151,47.06,20,Cloudy,1,46.17,Summer,3527
49226,5/8/2023,2,6,Blouse,Clothing,East,114,13.94,10,Snowy,1,12.73,Spring,3130
49227,5/8/2023,2,7,Shirt,Clothing,North,83,37.58,20,Sunny,0,36.1,Spring,2665
49228,5/8/2023,2,8,Jeans,Clothing,East,157,48.76,20,Sunny,1,47.18,Summer,3848
49229,5/8/2023,2,9,Trousers,Clothing,North,220,27.9,20,Snowy,0,25.33,Summer,2926
49230,5/8/2023,2,10,T-shirt,Clothing,East,55,29.67,10,Rainy,1,27.13,Winter,3894
49231,5/8/2023,2,11,Shorts,Clothing,North,131,69.94,15,Cloudy,1,72.9,Winter,2467
49232,5/8/2023,2,12,Skirt,Clothing,North,183,22.82,20,Cloudy,0,18.17,Autumn,3271
49233,5/8/2023,2,13,Saree,Clothing,North,99,50.31,0,Rainy,0,49.5,Autumn,3545
49234,5/8/2023,2,14,Bag,Accessories,South,53,80.17,20,Sunny,1,81.85,Autumn,2010
49235,5/8/2023,2,15,Belt,Accessories,East,117,24.12,5,Snowy,0,26.09,Summer,3354
49236,5/8/2023,2,16,Gloves,Accessories,North,207,32.38,5,Sunny,0,34.23,Autumn,101
49237,5/8/2023,2,17,Fragrances,Accessories,South,23,69.85,0,Cloudy,1,66.21,Autumn,3571
49238,5/8/2023,2,18,Wristwear,Accessories,East,203,17.41,0,Snowy,0,19.7,Winter,2959
49239,5/8/2023,2,19,Sunglasses,Accessories,East,323,49.55,5,Sunny,0,49.29,Autumn,2884
49240,5/8/2023,2,20,Hat,Accessories,South,328,48.2,0,Snowy,1,43.51,Spring,1840
49241,5/8/2023,3,1,Coat,Outerwear,South,397,91.28,15,Cloudy,1,88.99,Winter,1883
49242,5/8/2023,3,2,Hoodie,Outerwear,North,193,46.94,20,Cloudy,1,47.71,Summer,1707
49243,5/8/2023,3,3,Jacket,Outerwear,West,17,86.8,20,Rainy,0,85.25,Spring,1995
49244,5/8/2023,3,4,Overcoat,Outerwear,North,80,54.02,15,Rainy,0,50.12,Summer,1007
49245,5/8/2023,3,5,Blazer,Outerwear,South,47,30.27,5,Cloudy,1,31.21,Autumn,961
49246,5/8/2023,3,6,Blouse,Clothing,South,6,32.47,5,Rainy,1,34.12,Spring,2362
49247,5/8/2023,3,7,Shirt,Clothing,North,54,11.11,10,Cloudy,0,11.93,Spring,3202
49248,5/8/2023,3,8,Jeans,Clothing,North,211,21.56,20,Sunny,0,23.14,Summer,3287
49249,5/8/2023,3,9,Trousers,Clothing,South,66,36.31,20,Snowy,0,35.43,Spring,535
49250,5/8/2023,3,10,T-shirt,Clothing,South,297,61.17,10,Rainy,1,64.76,Spring,3266
49251,5/8/2023,3,11,Shorts,Clothing,West,45,11.64,0,Sunny,0,14.34,Autumn,588
49252,5/8/2023,3,12,Skirt,Clothing,West,60,35.27,5,Sunny,0,39.16,Winter,3501
49253,5/8/2023,3,13,Saree,Clothing,South,163,86.66,15,Rainy,0,90.7,Winter,146
49254,5/8/2023,3,14,Bag,Accessories,West,195,46.15,10,Rainy,1,45.26,Summer,2816
49255,5/8/2023,3,15,Belt,Accessories,East,121,83.67,5,Snowy,1,80.98,Autumn,754
49256,5/8/2023,3,16,Gloves,Accessories,West,155,12.72,15,Snowy,0,14.25,Spring,224
49257,5/8/2023,3,17,Fragrances,Accessories,North,29,76.76,15,Rainy,1,77.42,Summer,1964
49258,5/8/2023,3,18,Wristwear,Accessories,West,140,42.4,0,Cloudy,0,45.47,Autumn,2317
49259,5/8/2023,3,19,Sunglasses,Accessories,West,133,47.81,0,Snowy,1,50.55,Winter,3332
49260,5/8/2023,3,20,Hat,Accessories,South,311,88.92,0,Sunny,1,85.9,Summer,1791
49261,5/8/2023,4,1,Coat,Outerwear,West,197,41.9,0,Cloudy,0,43.39,Autumn,2488
49262,5/8/2023,4,2,Hoodie,Outerwear,West,38,94.33,20,Snowy,0,90.08,Autumn,3713
49263,5/8/2023,4,3,Jacket,Outerwear,North,62,15.85,5,Snowy,0,13.23,Summer,2093
49264,5/8/2023,4,4,Overcoat,Outerwear,North,133,77.51,15,Sunny,1,76.68,Winter,663
49265,5/8/2023,4,5,Blazer,Outerwear,West,92,33.28,10,Sunny,0,29.77,Winter,3812
49266,5/8/2023,4,6,Blouse,Clothing,East,81,33.26,0,Cloudy,0,30.5,Winter,1972
49267,5/8/2023,4,7,Shirt,Clothing,South,128,72.09,5,Snowy,0,68.91,Autumn,1067
49268,5/8/2023,4,8,Jeans,Clothing,North,133,61.6,10,Sunny,1,64.96,Spring,1650
49269,5/8/2023,4,9,Trousers,Clothing,South,44,43.23,0,Sunny,1,41.61,Autumn,659
49270,5/8/2023,4,10,T-shirt,Clothing,East,230,55.22,0,Sunny,1,58.44,Spring,396
49271,5/8/2023,4,11,Shorts,Clothing,West,34,33.17,15,Snowy,1,36.7,Summer,1436
49272,5/8/2023,4,12,Skirt,Clothing,North,92,60.55,20,Sunny,1,56.04,Summer,1575
49273,5/8/2023,4,13,Saree,Clothing,West,174,50.26,15,Cloudy,0,47.94,Summer,2188
49274,5/8/2023,4,14,Bag,Accessories,East,155,65.08,0,Snowy,0,66.96,Spring,2671
49275,5/8/2023,4,15,Belt,Accessories,North,40,45.03,10,Sunny,1,44.63,Winter,3516
49276,5/8/2023,4,16,Gloves,Accessories,North,170,45.28,15,Cloudy,0,40.44,Winter,3247
49277,5/8/2023,4,17,Fragrances,Accessories,East,119,66.43,5,Sunny,1,62.94,Winter,3242
49278,5/8/2023,4,18,Wristwear,Accessories,North,15,48.63,10,Snowy,1,44.32,Autumn,107
49279,5/8/2023,4,19,Sunglasses,Accessories,South,38,47.41,10,Cloudy,1,43.66,Spring,2953
49280,5/8/2023,4,20,Hat,Accessories,South,47,69.28,20,Snowy,0,73.66,Winter,1100
49281,5/8/2023,5,1,Coat,Outerwear,West,97,42.98,5,Sunny,0,39.2,Autumn,530
49282,5/8/2023,5,2,Hoodie,Outerwear,North,263,46.7,20,Snowy,1,50.14,Autumn,191
49283,5/8/2023,5,3,Jacket,Outerwear,South,118,48.9,0,Sunny,0,46.77,Autumn,122
49284,5/8/2023,5,4,Overcoat,Outerwear,South,11,13.84,5,Cloudy,1,10.37,Autumn,2537
49285,5/8/2023,5,5,Blazer,Outerwear,West,99,18.54,10,Snowy,1,16.86,Winter,1567
49286,5/8/2023,5,6,Blouse,Clothing,North,198,70.48,10,Rainy,1,67.08,Autumn,482
49287,5/8/2023,5,7,Shirt,Clothing,West,339,99.44,5,Cloudy,1,99.91,Winter,2803
49288,5/8/2023,5,8,Jeans,Clothing,South,76,80.34,0,Rainy,0,79.97,Spring,1066
49289,5/8/2023,5,9,Trousers,Clothing,South,60,48.34,20,Rainy,1,45.35,Winter,3178
49290,5/8/2023,5,10,T-shirt,Clothing,East,53,26.54,0,Snowy,1,30.3,Summer,2906
49291,5/8/2023,5,11,Shorts,Clothing,East,15,63.91,10,Cloudy,0,67.85,Summer,1021
49292,5/8/2023,5,12,Skirt,Clothing,East,222,77.82,0,Rainy,0,77.22,Winter,339
49293,5/8/2023,5,13,Saree,Clothing,South,50,88.01,15,Sunny,1,88.23,Winter,466
49294,5/8/2023,5,14,Bag,Accessories,East,194,46.15,5,Rainy,1,44,Autumn,1721
49295,5/8/2023,5,15,Belt,Accessories,South,163,50.68,15,Cloudy,1,49.48,Spring,2261
49296,5/8/2023,5,16,Gloves,Accessories,North,42,22.52,10,Sunny,0,25.24,Spring,1325
49297,5/8/2023,5,17,Fragrances,Accessories,North,11,20.7,0,Sunny,1,18.49,Winter,647
49298,5/8/2023,5,18,Wristwear,Accessories,West,149,97.4,20,Cloudy,0,94.58,Spring,2811
49299,5/8/2023,5,19,Sunglasses,Accessories,East,225,42.67,20,Sunny,0,37.92,Winter,1733
49300,5/8/2023,5,20,Hat,Accessories,North,368,71.36,0,Cloudy,0,75.83,Spring,946
49301,5/9/2023,1,1,Coat,Outerwear,South,20,24.96,10,Snowy,0,28.98,Winter,232
49302,5/9/2023,1,2,Hoodie,Outerwear,North,4,44.95,0,Rainy,1,47.42,Spring,143
49303,5/9/2023,1,3,Jacket,Outerwear,South,284,43.27,20,Snowy,0,46.71,Autumn,2139
49304,5/9/2023,1,4,Overcoat,Outerwear,North,150,48.55,15,Rainy,1,46.37,Summer,1713
49305,5/9/2023,1,5,Blazer,Outerwear,West,216,21.85,5,Rainy,1,20.75,Winter,247
49306,5/9/2023,1,6,Blouse,Clothing,North,79,45.8,20,Snowy,0,42.2,Spring,1252
49307,5/9/2023,1,7,Shirt,Clothing,North,58,62.99,15,Sunny,0,67.56,Summer,3334
49308,5/9/2023,1,8,Jeans,Clothing,North,142,56.31,5,Rainy,1,59.34,Winter,745
49309,5/9/2023,1,9,Trousers,Clothing,North,2,70.76,15,Cloudy,1,71.17,Winter,3623
49310,5/9/2023,1,10,T-shirt,Clothing,East,98,37.83,0,Snowy,1,42.6,Spring,3715
49311,5/9/2023,1,11,Shorts,Clothing,North,305,19.39,5,Rainy,0,22.68,Summer,3202
49312,5/9/2023,1,12,Skirt,Clothing,South,97,30.66,15,Rainy,1,27.64,Autumn,2234
49313,5/9/2023,1,13,Saree,Clothing,South,98,16.14,15,Sunny,0,16.01,Spring,251
49314,5/9/2023,1,14,Bag,Accessories,West,2,31.17,10,Cloudy,0,28.55,Winter,3143
49315,5/9/2023,1,15,Belt,Accessories,East,401,48.85,20,Cloudy,0,44.04,Winter,2341
49316,5/9/2023,1,16,Gloves,Accessories,East,80,26.46,5,Sunny,0,22.58,Summer,936
49317,5/9/2023,1,17,Fragrances,Accessories,North,95,86.3,20,Snowy,1,84.33,Summer,1533
49318,5/9/2023,1,18,Wristwear,Accessories,South,192,86.5,20,Rainy,0,86.31,Spring,1456
49319,5/9/2023,1,19,Sunglasses,Accessories,North,159,67.09,10,Cloudy,0,70.8,Spring,3382
49320,5/9/2023,1,20,Hat,Accessories,North,99,98.12,10,Snowy,1,98.98,Winter,3821
49321,5/9/2023,2,1,Coat,Outerwear,East,182,88.49,20,Rainy,0,90.8,Spring,734
49322,5/9/2023,2,2,Hoodie,Outerwear,West,185,97.53,10,Cloudy,0,94.75,Spring,1654
49323,5/9/2023,2,3,Jacket,Outerwear,South,9,28.34,20,Cloudy,0,30.74,Spring,908
49324,5/9/2023,2,4,Overcoat,Outerwear,South,33,87.53,15,Rainy,1,85.65,Winter,1668
49325,5/9/2023,2,5,Blazer,Outerwear,East,1,75.69,15,Sunny,1,76.7,Summer,333
49326,5/9/2023,2,6,Blouse,Clothing,East,242,95.11,0,Cloudy,1,97.95,Winter,327
49327,5/9/2023,2,7,Shirt,Clothing,South,397,54.89,10,Sunny,1,53.82,Winter,139
49328,5/9/2023,2,8,Jeans,Clothing,North,97,66.58,0,Sunny,1,70.92,Spring,932
49329,5/9/2023,2,9,Trousers,Clothing,East,45,98.4,0,Snowy,1,98.52,Summer,940
49330,5/9/2023,2,10,T-shirt,Clothing,North,299,82.33,0,Sunny,0,77.72,Summer,3678
49331,5/9/2023,2,11,Shorts,Clothing,East,71,42.96,10,Cloudy,0,42.32,Summer,3393
49332,5/9/2023,2,12,Skirt,Clothing,South,94,76.9,10,Rainy,1,75.01,Winter,1123
49333,5/9/2023,2,13,Saree,Clothing,East,83,72.18,15,Sunny,1,76.73,Winter,3881
49334,5/9/2023,2,14,Bag,Accessories,East,273,28.5,0,Rainy,1,30.74,Winter,1025
49335,5/9/2023,2,15,Belt,Accessories,South,112,25.67,10,Rainy,0,25.86,Summer,2240
49336,5/9/2023,2,16,Gloves,Accessories,West,129,82.88,10,Sunny,0,85.03,Winter,2150
49337,5/9/2023,2,17,Fragrances,Accessories,South,86,15.49,5,Sunny,1,11.73,Winter,2106
49338,5/9/2023,2,18,Wristwear,Accessories,West,16,49.23,10,Cloudy,0,46.91,Spring,3205
49339,5/9/2023,2,19,Sunglasses,Accessories,East,32,68.41,20,Rainy,0,68.86,Summer,768
49340,5/9/2023,2,20,Hat,Accessories,North,171,13.87,20,Sunny,1,15.74,Autumn,454
49341,5/9/2023,3,1,Coat,Outerwear,West,147,26.72,15,Cloudy,1,22.47,Winter,1146
49342,5/9/2023,3,2,Hoodie,Outerwear,North,241,59.14,10,Rainy,1,57.42,Autumn,3385
49343,5/9/2023,3,3,Jacket,Outerwear,West,158,78.74,0,Cloudy,0,78.85,Winter,336
49344,5/9/2023,3,4,Overcoat,Outerwear,East,163,71.88,0,Rainy,0,75,Autumn,2735
49345,5/9/2023,3,5,Blazer,Outerwear,West,303,31.93,10,Snowy,0,36.51,Spring,1959
49346,5/9/2023,3,6,Blouse,Clothing,North,168,64.47,0,Sunny,0,64.52,Winter,888
49347,5/9/2023,3,7,Shirt,Clothing,South,207,52,20,Snowy,0,47.37,Autumn,3473
49348,5/9/2023,3,8,Jeans,Clothing,West,312,74.35,20,Sunny,0,73.52,Spring,1183
49349,5/9/2023,3,9,Trousers,Clothing,West,325,19.73,15,Sunny,1,21.87,Spring,3224
49350,5/9/2023,3,10,T-shirt,Clothing,East,141,86.08,0,Cloudy,0,85.43,Autumn,1143
49351,5/9/2023,3,11,Shorts,Clothing,East,158,10.47,15,Rainy,1,12.79,Autumn,1262
49352,5/9/2023,3,12,Skirt,Clothing,West,342,30.72,5,Snowy,0,29.83,Winter,3283
49353,5/9/2023,3,13,Saree,Clothing,South,158,13.78,15,Cloudy,1,18.04,Spring,3275
49354,5/9/2023,3,14,Bag,Accessories,West,121,99.18,5,Sunny,0,97.94,Winter,1820
49355,5/9/2023,3,15,Belt,Accessories,North,52,52.29,0,Snowy,0,53.88,Autumn,180
49356,5/9/2023,3,16,Gloves,Accessories,East,151,22.5,10,Sunny,1,21.24,Winter,1143
49357,5/9/2023,3,17,Fragrances,Accessories,West,161,84.7,5,Rainy,1,81.17,Autumn,2334
49358,5/9/2023,3,18,Wristwear,Accessories,North,58,24.5,10,Rainy,0,26.52,Winter,888
49359,5/9/2023,3,19,Sunglasses,Accessories,East,466,69.63,5,Sunny,1,67.38,Summer,2091
49360,5/9/2023,3,20,Hat,Accessories,South,6,95.4,15,Cloudy,0,99.04,Summer,1211
49361,5/9/2023,4,1,Coat,Outerwear,South,44,87.19,20,Snowy,0,88.97,Autumn,172
49362,5/9/2023,4,2,Hoodie,Outerwear,West,58,98.48,0,Rainy,0,93.62,Winter,2102
49363,5/9/2023,4,3,Jacket,Outerwear,East,81,58.58,0,Snowy,1,59.22,Autumn,2959
49364,5/9/2023,4,4,Overcoat,Outerwear,South,22,72.71,5,Snowy,1,69.2,Autumn,198
49365,5/9/2023,4,5,Blazer,Outerwear,North,68,49.61,0,Snowy,1,49.87,Spring,2058
49366,5/9/2023,4,6,Blouse,Clothing,East,71,87.77,15,Cloudy,0,85.79,Autumn,1974
49367,5/9/2023,4,7,Shirt,Clothing,North,260,23.29,0,Sunny,1,27.07,Spring,1171
49368,5/9/2023,4,8,Jeans,Clothing,East,179,92.52,20,Rainy,1,92.8,Autumn,3486
49369,5/9/2023,4,9,Trousers,Clothing,South,9,62.18,0,Sunny,0,60.77,Winter,2907
49370,5/9/2023,4,10,T-shirt,Clothing,North,114,70.28,20,Cloudy,0,72.15,Spring,2579
49371,5/9/2023,4,11,Shorts,Clothing,West,3,96.32,10,Cloudy,1,100.01,Spring,2155
49372,5/9/2023,4,12,Skirt,Clothing,South,184,26.56,15,Sunny,0,28.05,Winter,157
49373,5/9/2023,4,13,Saree,Clothing,North,202,74.89,15,Snowy,0,77.06,Winter,2085
49374,5/9/2023,4,14,Bag,Accessories,East,19,59.21,0,Rainy,1,63.41,Summer,2659
49375,5/9/2023,4,15,Belt,Accessories,West,128,42.36,15,Snowy,0,43.91,Summer,2701
49376,5/9/2023,4,16,Gloves,Accessories,East,307,35.4,10,Cloudy,0,33.61,Autumn,1106
49377,5/9/2023,4,17,Fragrances,Accessories,West,59,14.81,15,Sunny,1,13.9,Autumn,2092
49378,5/9/2023,4,18,Wristwear,Accessories,East,144,81.29,20,Snowy,1,81.77,Autumn,1864
49379,5/9/2023,4,19,Sunglasses,Accessories,West,131,27.57,15,Rainy,1,26.79,Autumn,2830
49380,5/9/2023,4,20,Hat,Accessories,West,142,50.29,15,Sunny,1,45.89,Autumn,2416
49381,5/9/2023,5,1,Coat,Outerwear,East,54,37.27,10,Sunny,1,36.08,Autumn,249
49382,5/9/2023,5,2,Hoodie,Outerwear,East,91,66.81,5,Rainy,0,66.62,Summer,527
49383,5/9/2023,5,3,Jacket,Outerwear,South,154,10.95,0,Cloudy,1,7.45,Summer,1512
49384,5/9/2023,5,4,Overcoat,Outerwear,East,164,54.59,20,Rainy,1,52.61,Spring,1948
49385,5/9/2023,5,5,Blazer,Outerwear,North,449,15.57,15,Cloudy,0,16.36,Winter,946
49386,5/9/2023,5,6,Blouse,Clothing,North,174,54.14,10,Rainy,1,52.8,Spring,2930
49387,5/9/2023,5,7,Shirt,Clothing,South,98,78.95,5,Rainy,1,78.34,Spring,3245
49388,5/9/2023,5,8,Jeans,Clothing,West,30,19.1,0,Snowy,1,15.12,Autumn,1069
49389,5/9/2023,5,9,Trousers,Clothing,North,201,27.66,15,Rainy,1,28.3,Winter,543
49390,5/9/2023,5,10,T-shirt,Clothing,South,132,83.58,10,Cloudy,1,87.01,Spring,1248
49391,5/9/2023,5,11,Shorts,Clothing,East,7,98.8,5,Snowy,0,101.66,Winter,3651
49392,5/9/2023,5,12,Skirt,Clothing,North,147,11.49,5,Snowy,1,9.08,Winter,2983
49393,5/9/2023,5,13,Saree,Clothing,North,397,72.76,10,Snowy,1,74.83,Spring,684
49394,5/9/2023,5,14,Bag,Accessories,South,11,45.22,0,Cloudy,0,44.95,Autumn,465
49395,5/9/2023,5,15,Belt,Accessories,East,106,87.53,15,Sunny,0,84.93,Spring,686
49396,5/9/2023,5,16,Gloves,Accessories,South,20,77.72,15,Snowy,1,77.42,Spring,3477
49397,5/9/2023,5,17,Fragrances,Accessories,West,163,27.27,20,Snowy,1,30.95,Winter,1243
49398,5/9/2023,5,18,Wristwear,Accessories,South,166,70.35,15,Rainy,1,74.48,Winter,2269
49399,5/9/2023,5,19,Sunglasses,Accessories,East,96,43.09,20,Rainy,1,45.95,Autumn,1043
49400,5/9/2023,5,20,Hat,Accessories,West,128,41.79,10,Cloudy,0,43.33,Autumn,3208
49401,5/10/2023,1,1,Coat,Outerwear,North,197,18.9,20,Snowy,0,23.51,Summer,2692
49402,5/10/2023,1,2,Hoodie,Outerwear,West,186,96.06,15,Sunny,0,100.73,Autumn,3007
49403,5/10/2023,1,3,Jacket,Outerwear,West,7,10.09,5,Snowy,1,12.51,Winter,2410
49404,5/10/2023,1,4,Overcoat,Outerwear,East,279,98.5,5,Sunny,0,100.32,Summer,3225
49405,5/10/2023,1,5,Blazer,Outerwear,North,23,22.96,15,Sunny,1,23.43,Winter,3082
49406,5/10/2023,1,6,Blouse,Clothing,North,149,90.4,0,Snowy,1,87.28,Autumn,322
49407,5/10/2023,1,7,Shirt,Clothing,West,27,94.66,0,Sunny,1,95.44,Winter,3180
49408,5/10/2023,1,8,Jeans,Clothing,East,170,19.17,20,Sunny,0,15.77,Autumn,1475
49409,5/10/2023,1,9,Trousers,Clothing,West,263,54.72,15,Sunny,0,59.2,Summer,1901
49410,5/10/2023,1,10,T-shirt,Clothing,West,40,28.25,5,Snowy,1,28.19,Autumn,3838
49411,5/10/2023,1,11,Shorts,Clothing,West,363,90.75,10,Snowy,1,87.98,Autumn,3102
49412,5/10/2023,1,12,Skirt,Clothing,West,99,63.24,5,Rainy,1,59.15,Summer,444
49413,5/10/2023,1,13,Saree,Clothing,West,29,71.74,20,Rainy,1,69.47,Spring,291
49414,5/10/2023,1,14,Bag,Accessories,West,222,70.43,20,Rainy,0,75.07,Spring,3143
49415,5/10/2023,1,15,Belt,Accessories,South,178,51.68,0,Sunny,1,56.15,Winter,1731
49416,5/10/2023,1,16,Gloves,Accessories,West,102,15.12,0,Rainy,1,15.64,Winter,3594
49417,5/10/2023,1,17,Fragrances,Accessories,North,221,36.22,20,Sunny,0,37.28,Autumn,3592
49418,5/10/2023,1,18,Wristwear,Accessories,South,95,71.28,10,Snowy,0,71.15,Summer,2240
49419,5/10/2023,1,19,Sunglasses,Accessories,East,327,97.23,20,Sunny,1,100.64,Summer,982
49420,5/10/2023,1,20,Hat,Accessories,West,1,16.58,15,Cloudy,0,14.07,Winter,2679
49421,5/10/2023,2,1,Coat,Outerwear,East,14,41.34,10,Snowy,0,42.94,Spring,2180
49422,5/10/2023,2,2,Hoodie,Outerwear,East,142,10.41,5,Sunny,0,6.09,Spring,246
49423,5/10/2023,2,3,Jacket,Outerwear,South,116,60.65,10,Sunny,1,55.82,Summer,3754
49424,5/10/2023,2,4,Overcoat,Outerwear,North,33,64.88,10,Sunny,0,66.93,Winter,3564
49425,5/10/2023,2,5,Blazer,Outerwear,North,271,79.73,20,Snowy,1,78.88,Winter,2871
49426,5/10/2023,2,6,Blouse,Clothing,North,276,36.04,10,Sunny,0,32.56,Spring,2955
49427,5/10/2023,2,7,Shirt,Clothing,West,163,98.31,10,Rainy,1,102.76,Winter,1915
49428,5/10/2023,2,8,Jeans,Clothing,West,20,71.02,10,Sunny,0,72.08,Spring,3029
49429,5/10/2023,2,9,Trousers,Clothing,South,78,82.85,15,Snowy,1,80.65,Spring,1780
49430,5/10/2023,2,10,T-shirt,Clothing,South,113,40.53,20,Sunny,0,43.76,Summer,810
49431,5/10/2023,2,11,Shorts,Clothing,West,18,13.85,5,Snowy,1,12.39,Spring,2247
49432,5/10/2023,2,12,Skirt,Clothing,South,146,60.21,5,Snowy,0,62.79,Summer,244
49433,5/10/2023,2,13,Saree,Clothing,West,16,14.56,20,Sunny,1,16.65,Autumn,2478
49434,5/10/2023,2,14,Bag,Accessories,East,156,97.5,10,Snowy,1,98.78,Autumn,396
49435,5/10/2023,2,15,Belt,Accessories,South,174,69.23,20,Cloudy,1,73.72,Winter,3829
49436,5/10/2023,2,16,Gloves,Accessories,West,22,19.63,0,Cloudy,1,23.76,Autumn,1648
49437,5/10/2023,2,17,Fragrances,Accessories,West,211,85.83,0,Snowy,1,90.53,Summer,3205
49438,5/10/2023,2,18,Wristwear,Accessories,South,365,72.42,0,Rainy,1,69.29,Summer,1819
49439,5/10/2023,2,19,Sunglasses,Accessories,North,321,93.68,0,Rainy,1,92.64,Winter,684
49440,5/10/2023,2,20,Hat,Accessories,West,182,94.77,0,Sunny,1,96.92,Spring,3561
49441,5/10/2023,3,1,Coat,Outerwear,North,15,74.1,5,Cloudy,1,75.73,Summer,1932
49442,5/10/2023,3,2,Hoodie,Outerwear,South,116,31.88,0,Rainy,0,34,Winter,795
49443,5/10/2023,3,3,Jacket,Outerwear,East,22,57.53,15,Snowy,0,57.49,Winter,3663
49444,5/10/2023,3,4,Overcoat,Outerwear,East,64,75.2,20,Rainy,0,75.5,Spring,3249
49445,5/10/2023,3,5,Blazer,Outerwear,North,156,15.86,5,Sunny,0,11.97,Autumn,3349
49446,5/10/2023,3,6,Blouse,Clothing,East,52,26.03,15,Sunny,1,29.73,Spring,1199
49447,5/10/2023,3,7,Shirt,Clothing,South,90,60.2,0,Snowy,1,55.68,Spring,141
49448,5/10/2023,3,8,Jeans,Clothing,South,212,46.74,20,Sunny,1,44.45,Autumn,1226
49449,5/10/2023,3,9,Trousers,Clothing,North,47,20.32,15,Snowy,0,16.32,Autumn,3716
49450,5/10/2023,3,10,T-shirt,Clothing,East,99,15.44,0,Sunny,1,18.81,Winter,2733
49451,5/10/2023,3,11,Shorts,Clothing,South,325,83.11,20,Cloudy,1,80.49,Summer,3177
49452,5/10/2023,3,12,Skirt,Clothing,East,91,84.18,0,Cloudy,0,84.31,Spring,2541
49453,5/10/2023,3,13,Saree,Clothing,North,58,62.66,15,Sunny,0,58.65,Winter,932
49454,5/10/2023,3,14,Bag,Accessories,North,217,25.61,15,Snowy,0,26.32,Winter,1772
